GEOID,year,vp_mean
19013,2020,960.70745849609375
19109,2020,913.95916748046875
28155,2020,1482.47314453125
54055,2020,1065.294189453125
54051,2020,1069.893798828125
13309,2020,1722.9178466796875
20139,2020,1209.625732421875
20179,2020,777.63720703125
17197,2020,1079.2606201171875
17099,2020,1064.247802734375
35011,2020,531.8341064453125
17069,2020,1269.0712890625
28077,2020,1747.798828125
28113,2020,1786.97802734375
54089,2020,1067.617431640625
56017,2020,370.2607116699219
17143,2020,1092.84375
17141,2020,1011.1646118164062
48259,2020,1596.132568359375
48031,2020,1621.64453125
48421,2020,787.37420654296875
48149,2020,1869.525634765625
54029,2020,1080.5615234375
13109,2020,1780.143310546875
17181,2020,1301.1075439453125
17105,2020,1081.1484375
17203,2020,1086.56201171875
45011,2020,1643.77734375
42113,2020,912.65777587890625
47113,2020,1369.747802734375
13259,2020,1671.1519775390625
50015,2020,838.73486328125
17057,2020,1108.436279296875
17049,2020,1187.50244140625
47177,2020,1312.243896484375
47015,2020,1267.9227294921875
51183,2020,1416.9853515625
51650,2020,1564.9161376953125
17033,2020,1200.381103515625
39099,2020,1035.304443359375
47039,2020,1376.4864501953125
46067,2020,892.9678955078125
51740,2020,1548.5159912109375
51840,2020,1136.4520263671875
51197,2020,1062.5543212890625
51685,2020,1333.749755859375
12035,2020,2085.8212890625
42011,2020,1142.990966796875
42059,2020,1070.088134765625
13037,2020,1764.11328125
46135,2020,921.42730712890625
46015,2020,854.7938232421875
46087,2020,829.238037109375
51550,2020,1557.0089111328125
51540,2020,1277.8106689453125
51830,2020,1495.87744140625
39153,2020,1077.21533203125
39165,2020,1165.08251953125
27003,2020,877.1427001953125
27159,2020,682.55780029296875
27017,2020,694.6614990234375
46081,2020,711.155029296875
46125,2020,880.956298828125
46089,2020,718.74432373046875
51720,2020,1131.2064208984375
51750,2020,1110.6556396484375
13285,2020,1509.476806640625
39149,2020,1088.8109130859375
39115,2020,1103.1312255859375
39051,2020,1015.806640625
27111,2020,739.42864990234375
27035,2020,716.43658447265625
27043,2020,925.54730224609375
47047,2020,1441.98876953125
46109,2020,786.13037109375
13087,2020,1807.77197265625
13057,2020,1434.7706298828125
55045,2020,958.80712890625
55071,2020,941.078369140625
27083,2020,878.62835693359375
27087,2020,662.53662109375
27085,2020,886.61773681640625
27091,2020,915.42877197265625
46069,2020,794.66064453125
47131,2020,1362.564453125
46061,2020,863.1695556640625
13147,2020,1482.8197021484375
19051,2020,1058.70703125
19125,2020,1055.8365478515625
18033,2020,999.18536376953125
39145,2020,1142.836181640625
39129,2020,1147.205322265625
27135,2020,651.10406494140625
27081,2020,832.5345458984375
27121,2020,741.42193603515625
46021,2020,702.34442138671875
47109,2020,1415.1142578125
46017,2020,811.14349365234375
18043,2020,1261.9173583984375
19187,2020,944.21173095703125
19173,2020,1045.95458984375
39131,2020,1122.6829833984375
12081,2020,2190.324951171875
27151,2020,770.6160888671875
04019,2020,770.16119384765625
38021,2020,757.93450927734375
47171,2020,1091.0843505859375
20073,2020,1199.6240234375
20047,2020,1070.5968017578125
19095,2020,996.5870361328125
19091,2020,936.0712890625
18159,2020,1070.2757568359375
18039,2020,1038.8558349609375
55097,2020,889.42047119140625
55081,2020,871.148193359375
38023,2020,505.185546875
38013,2020,520.449951171875
48169,2020,1171.2825927734375
48065,2020,854.194580078125
20063,2020,821.12188720703125
20017,2020,1185.143310546875
47023,2020,1382.3487548828125
18021,2020,1144.1683349609375
18105,2020,1162.5531005859375
19011,2020,969.97955322265625
39015,2020,1156.4281005859375
39057,2020,1142.362548828125
38049,2020,589.84637451171875
22121,2020,1922.9727783203125
47027,2020,1292.3272705078125
56037,2020,297.28997802734375
19005,2020,934.7677001953125
18107,2020,1085.6007080078125
18047,2020,1134.2633056640625
22003,2020,1858.40673828125
22061,2020,1629.236572265625
56023,2020,368.2664489746094
56001,2020,468.3426513671875
20041,2020,1163.9107666015625
20021,2020,1291.716552734375
20133,2020,1265.0250244140625
22095,2020,2046.4005126953125
38093,2020,661.7825927734375
38063,2020,673.04681396484375
56019,2020,405.1626281738281
20061,2020,1161.9871826171875
20159,2020,1113.4635009765625
20191,2020,1245.0494384765625
20093,2020,786.3216552734375
38047,2020,657.3341064453125
38083,2020,584.33416748046875
38089,2020,549.30108642578125
54009,2020,1110.971435546875
54061,2020,1076.6463623046875
29153,2020,1272.246337890625
29161,2020,1213.8408203125
29179,2020,1223.376220703125
53005,2020,543.09844970703125
13045,2020,1453.94384765625
13145,2020,1523.924560546875
36021,2020,982.3310546875
46099,2020,861.87005615234375
46077,2020,808.78521728515625
46097,2020,818.05963134765625
20127,2020,1163.1173095703125
30109,2020,605.4990234375
21091,2020,1262.56298828125
37187,2020,1589.244384765625
19097,2020,999.6829833984375
01083,2020,1419.0645751953125
33011,2020,942.24176025390625
56015,2020,550.36529541015625
13167,2020,1631.2874755859375
37025,2020,1441.2767333984375
19021,2020,939.60052490234375
18151,2020,978.337158203125
19085,2020,970.19342041015625
19007,2020,1039.9161376953125
18055,2020,1192.2791748046875
33005,2020,894.9354248046875
31169,2020,985.2965087890625
16011,2020,498.4912414550781
51580,2020,1124.5206298828125
28105,2020,1521.29150390625
18095,2020,1109.048095703125
18031,2020,1146.5377197265625
20181,2020,700.1016845703125
20031,2020,1217.0404052734375
21045,2020,1252.50244140625
17115,2020,1144.876708984375
17051,2020,1188.08984375
31025,2020,1031.0518798828125
31095,2020,998.3114013671875
28015,2020,1556.13916015625
16051,2020,362.4326477050781
17139,2020,1161.3704833984375
17193,2020,1233.5218505859375
39113,2020,1155.2158203125
39045,2020,1094.7518310546875
31099,2020,918.722412109375
31053,2020,978.8477783203125
13003,2020,1811.6361083984375
35061,2020,478.5572814941406
31069,2020,683.47979736328125
39143,2020,1125.807861328125
39147,2020,1114.3763427734375
39003,2020,1106.515625
39109,2020,1120.3507080078125
31131,2020,1033.2950439453125
31059,2020,998.1627197265625
31047,2020,866.49267578125
31003,2020,907.694580078125
21083,2020,1361.352783203125
39023,2020,1105.8502197265625
39083,2020,1042.7520751953125
48437,2020,678.60174560546875
41013,2020,470.9715270996094
42087,2020,1050.46240234375
55039,2020,946.0289306640625
48385,2020,1427.1585693359375
42015,2020,923.86822509765625
22027,2020,1585.88037109375
21219,2020,1302.6302490234375
48493,2020,1828.5447998046875
46111,2020,841.275634765625
13165,2020,1675.5477294921875
48013,2020,1770.27197265625
55089,2020,950.14495849609375
30011,2020,566.2796630859375
01133,2020,1435.9984130859375
20173,2020,1227.33203125
21171,2020,1288.723388671875
37145,2020,1351.320068359375
37071,2020,1447.94677734375
16069,2020,807.46197509765625
48125,2020,1107.048583984375
55077,2020,916.38018798828125
40009,2020,1125.0928955078125
27101,2020,876.123046875
38041,2020,542.51727294921875
46045,2020,739.62506103515625
36099,2020,1006.953857421875
48177,2020,1872.464599609375
31049,2020,676.0355224609375
42047,2020,890.36590576171875
48231,2020,1629.160888671875
36079,2020,1064.080322265625
48151,2020,1252.9415283203125
36093,2020,944.21527099609375
51790,2020,1117.958740234375
31079,2020,973.99127197265625
19093,2020,933.5723876953125
39077,2020,1121.7493896484375
05031,2020,1459.2637939453125
48191,2020,1136.9266357421875
48445,2020,712.57098388671875
47069,2020,1406.935302734375
42021,2020,973.93792724609375
55033,2020,870.66900634765625
08101,2020,534.2039794921875
08003,2020,311.4450378417969
29055,2020,1216.343994140625
49039,2020,409.6089172363281
01045,2020,1763.4678955078125
46025,2020,822.9195556640625
05035,2020,1543.354736328125
56041,2020,271.839599609375
29151,2020,1233.6402587890625
26105,2020,942.152099609375
26133,2020,842.16363525390625
26093,2020,947.2410888671875
26091,2020,973.79913330078125
36089,2020,853.92059326171875
36073,2020,1069.887451171875
13173,2020,1832.7264404296875
29115,2020,1151.847900390625
29133,2020,1371.9019775390625
26135,2020,803.3109130859375
26087,2020,933.40313720703125
26035,2020,860.9718017578125
26043,2020,752.5189208984375
18153,2020,1200.4188232421875
36003,2020,882.80084228515625
48121,2020,1657.1700439453125
48441,2020,1349.3267822265625
29043,2020,1218.1517333984375
29186,2020,1220.436279296875
26009,2020,875.28350830078125
26019,2020,953.6192626953125
18013,2020,1160.3349609375
12111,2020,2314.1005859375
12091,2020,1882.8380126953125
08081,2020,392.2511901855469
26081,2020,960.50457763671875
48003,2020,718.72491455078125
48211,2020,962.48065185546875
36061,2020,1333.67041015625
27059,2020,830.89703369140625
08073,2020,519.19586181640625
08014,2020,583.82550048828125
27093,2020,827.136962890625
27117,2020,842.2598876953125
38101,2020,587.98321533203125
28061,2020,1650.3641357421875
27143,2020,922.93670654296875
38027,2020,664.98974609375
48171,2020,1503.4964599609375
29017,2020,1274.4659423828125
29219,2020,1180.2967529296875
29175,2020,1198.6800537109375
28123,2020,1626.16650390625
51021,2020,1049.178955078125
31005,2020,769.139404296875
40103,2020,1314.8712158203125
40123,2020,1438.5206298828125
29111,2020,1154.54248046875
17169,2020,1133.8912353515625
45033,2020,1597.053466796875
45001,2020,1500.69921875
40129,2020,1054.7510986328125
13247,2020,1526.5675048828125
17013,2020,1212.6519775390625
39173,2020,1093.94775390625
46051,2020,763.89666748046875
46005,2020,835.661865234375
46027,2020,908.14471435546875
41011,2020,930.42132568359375
41025,2020,459.5223388671875
13187,2020,1351.8531494140625
51520,2020,1174.640625
39089,2020,1066.2091064453125
39017,2020,1155.4554443359375
47137,2020,1262.5010986328125
46102,2020,629.4805908203125
46049,2020,765.541748046875
17071,2020,1105.02001953125
05037,2020,1531.710205078125
05127,2020,1370.4998779296875
19105,2020,979.376220703125
19165,2020,940.18621826171875
18067,2020,1054.4935302734375
18139,2020,1119.2960205078125
19141,2020,922.9886474609375
39001,2020,1148.26611328125
06031,2020,654.91650390625
46065,2020,808.64013671875
46033,2020,687.99102783203125
27099,2020,888.1036376953125
27153,2020,736.039794921875
27063,2020,897.4605712890625
20201,2020,1051.4931640625
20131,2020,1066.97021484375
39097,2020,1115.1370849609375
01013,2020,1740.0294189453125
01111,2020,1441.04736328125
50007,2020,897.95941162109375
47169,2020,1275.3514404296875
46047,2020,622.24114990234375
47083,2020,1351.684326171875
38087,2020,555.3699951171875
38081,2020,754.6490478515625
12059,2020,1830.318359375
48117,2020,676.5848388671875
48295,2020,925.29022216796875
48279,2020,580.30621337890625
36057,2020,941.26519775390625
48309,2020,1688.9661865234375
20157,2020,1003.8359375
19177,2020,1080.03271484375
47061,2020,1282.9765625
48297,2020,1866.8876953125
22089,2020,2119.205322265625
38003,2020,716.8167724609375
17137,2020,1143.3387451171875
17073,2020,1060.1773681640625
17035,2020,1182.957763671875
48251,2020,1615.5126953125
48451,2020,1223.7911376953125
48363,2020,1531.299560546875
48329,2020,766.44647216796875
56005,2020,484.2798767089844
54015,2020,1083.6663818359375
54079,2020,1165.7518310546875
38079,2020,576.0023193359375
38039,2020,691.42388916015625
38065,2020,578.91925048828125
48045,2020,909.47406005859375
06029,2020,664.36639404296875
48271,2020,1438.1429443359375
48293,2020,1685.22900390625
48123,2020,1908.033935546875
40041,2020,1345.4251708984375
13083,2020,1411.43505859375
13053,2020,1635.878662109375
21039,2020,1361.785400390625
48077,2020,1492.1636962890625
31007,2020,547.610107421875
49021,2020,417.8077697753906
40071,2020,1285.1766357421875
40107,2020,1472.6763916015625
13061,2020,1735.7464599609375
29209,2020,1238.7908935546875
47125,2020,1332.316162109375
46029,2020,799.80706787109375
39155,2020,1022.9213256835938
39141,2020,1126.01611328125
40083,2020,1352.4049072265625
40051,2020,1393.875
29071,2020,1207.3115234375
46053,2020,885.2166748046875
47071,2020,1415.3123779296875
13035,2020,1540.2349853515625
35037,2020,674.05950927734375
42093,2020,1051.3577880859375
41071,2020,913.94451904296875
29047,2020,1200.814453125
42001,2020,1159.4521484375
46035,2020,881.0830078125
46121,2020,797.70159912109375
46037,2020,801.80078125
20137,2020,840.88531494140625
54025,2020,1010.2066040039062
01067,2020,1749.871826171875
51045,2020,1096.1417236328125
21059,2020,1306.3907470703125
41069,2020,573.13836669921875
41037,2020,427.1673889160156
42131,2020,971.60675048828125
55015,2020,946.7266845703125
55139,2020,956.13092041015625
54097,2020,1031.3865966796875
33013,2020,888.1534423828125
31173,2020,932.854248046875
42053,2020,892.38995361328125
01019,2020,1461.2119140625
55109,2020,860.44818115234375
55005,2020,830.579345703125
54105,2020,1123.6986083984375
13169,2020,1555.18505859375
20197,2020,1179.291748046875
17061,2020,1187.2860107421875
05033,2020,1382.3179931640625
05115,2020,1380.8333740234375
55103,2020,901.13494873046875
55141,2020,876.21002197265625
48415,2020,1171.1424560546875
13273,2020,1729.9608154296875
13017,2020,1726.6580810546875
17059,2020,1243.8092041015625
17053,2020,1071.9683837890625
05089,2020,1286.132568359375
05027,2020,1544.6572265625
40061,2020,1439.4605712890625
16001,2020,702.9339599609375
51820,2020,1157.876953125
28009,2020,1426.4609375
16013,2020,402.43450927734375
17149,2020,1179.0137939453125
48047,2020,1765.2747802734375
48087,2020,1118.2706298828125
48383,2020,957.1103515625
45023,2020,1488.6888427734375
42023,2020,895.59039306640625
40121,2020,1452.793212890625
40147,2020,1329.814453125
17023,2020,1168.957763671875
39013,2020,1073.4171142578125
39135,2020,1107.47509765625
29149,2020,1251.2021484375
29059,2020,1228.286865234375
16055,2020,767.59832763671875
35035,2020,630.258056640625
32021,2020,343.9210205078125
12011,2020,2451.085693359375
42039,2020,964.65399169921875
29021,2020,1149.5882568359375
25019,2020,1198.86572265625
19101,2020,1054.7470703125
21149,2020,1311.2939453125
17175,2020,1060.670166015625
48413,2020,1178.82275390625
55087,2020,923.59442138671875
30067,2020,563.1043701171875
26011,2020,891.52081298828125
17151,2020,1280.4871826171875
50013,2020,881.24688720703125
01105,2020,1599.862060546875
46043,2020,893.02996826171875
31011,2020,937.261474609375
29009,2020,1251.264404296875
31081,2020,1005.2463989257812
47017,2020,1359.1719970703125
20089,2020,937.31610107421875
16007,2020,491.6925964355469
29119,2020,1297.12255859375
08125,2020,649.9534912109375
21223,2020,1222.9005126953125
27001,2020,705.85955810546875
27149,2020,745.04412841796875
21129,2020,1233.235595703125
08087,2020,524.90814208984375
48243,2020,633.9903564453125
29039,2020,1266.1868896484375
55113,2020,778.8946533203125
13261,2020,1705.945556640625
53047,2020,596.003173828125
51131,2020,1543.34521484375
19197,2020,924.63885498046875
36059,2020,1315.8233642578125
12089,2020,2016.646240234375
48377,2020,636.4188232421875
05133,2020,1493.9278564453125
12121,2020,1906.259033203125
22065,2020,1716.9931640625
51113,2020,1216.690673828125
08033,2020,438.4981384277344
01113,2020,1640.84814453125
13027,2020,1842.5457763671875
26007,2020,861.11920166015625
46019,2020,649.82666015625
05009,2020,1273.5911865234375
29035,2020,1269.6201171875
35053,2020,520.39654541015625
20085,2020,1139.2437744140625
54017,2020,1081.7989501953125
31073,2020,827.4283447265625
40025,2020,635.00909423828125
12133,2020,1879.1622314453125
01053,2020,1771.2720947265625
42099,2020,1087.010986328125
46031,2020,661.61114501953125
20033,2020,1103.396484375
56025,2020,343.8867492675781
20115,2020,1176.1885986328125
56021,2020,528.69305419921875
28035,2020,1763.52587890625
26015,2020,986.3741455078125
13275,2020,1820.1683349609375
19065,2020,921.26495361328125
18157,2020,1094.539794921875
32027,2020,382.8742980957031
20097,2020,1091.91015625
13249,2020,1658.27001953125
32009,2020,364.3967590332031
21081,2020,1197.216796875
17087,2020,1294.8006591796875
39011,2020,1096.50341796875
22093,2020,2041.9921875
29223,2020,1283.4129638671875
08105,2020,350.1510925292969
42073,2020,1013.9259643554688
30041,2020,504.6226806640625
31181,2020,938.67327880859375
20111,2020,1199.1900634765625
37189,2020,1072.965087890625
01091,2020,1626.3253173828125
48433,2020,1353.3028564453125
40047,2020,1269.820068359375
40153,2020,1120.8321533203125
40039,2020,1210.2919921875
49041,2020,400.4114074707031
01123,2020,1513.43408203125
19099,2020,1024.9384765625
13117,2020,1442.266845703125
53069,2020,955.86383056640625
05055,2020,1427.8265380859375
48381,2020,673.08966064453125
28091,2020,1778.0858154296875
28063,2020,1739.8150634765625
31141,2020,992.59222412109375
31063,2020,792.64990234375
21053,2020,1275.033203125
55031,2020,764.59918212890625
55091,2020,907.10284423828125
16053,2020,450.5531311035156
50001,2020,861.25360107421875
21207,2020,1279.814453125
19047,2020,939.96893310546875
19119,2020,894.64898681640625
01093,2020,1456.0244140625
36087,2020,1136.404296875
26025,2020,987.41632080078125
48335,2020,1060.3785400390625
27123,2020,952.440673828125
19067,2020,933.301025390625
18003,2020,1030.467529296875
18167,2020,1154.0343017578125
09005,2020,982.15020751953125
27047,2020,918.65106201171875
38103,2020,613.9022216796875
28145,2020,1482.8045654296875
21173,2020,1209.0103759765625
17055,2020,1260.5159912109375
09013,2020,1020.145751953125
16057,2020,724.9368896484375
29127,2020,1176.447021484375
49009,2020,387.5202331542969
55073,2020,843.3759765625
40019,2020,1459.0684814453125
40001,2020,1372.8475341796875
40007,2020,899.83575439453125
05053,2020,1491.348388671875
48111,2020,696.26226806640625
17005,2020,1204.0042724609375
39087,2020,1163.8233642578125
39171,2020,991.20458984375
36083,2020,937.72784423828125
40031,2020,1436.776611328125
05123,2020,1559.148681640625
48249,2020,1847.9307861328125
55105,2020,968.0899658203125
47099,2020,1376.958251953125
46091,2020,788.50885009765625
39163,2020,1101.720458984375
51043,2020,1169.022705078125
05137,2020,1296.8642578125
48193,2020,1569.81298828125
46107,2020,754.86541748046875
36023,2020,899.57098388671875
47095,2020,1394.0548095703125
20187,2020,676.44451904296875
56009,2020,440.0330505371094
33019,2020,834.4365234375
31151,2020,995.858642578125
31121,2020,983.541748046875
20109,2020,715.71356201171875
51680,2020,1268.2967529296875
29049,2020,1152.6611328125
27009,2020,794.6766357421875
38075,2020,561.1748046875
26137,2020,810.2952880859375
16019,2020,548.1041259765625
29137,2020,1186.794921875
31143,2020,1004.399169921875
21075,2020,1363.300537109375
29135,2020,1255.9522705078125
29073,2020,1206.4295654296875
18015,2020,1072.0640869140625
48265,2020,1443.5477294921875
48507,2020,1479.072509765625
40105,2020,1308.9815673828125
26121,2020,975.6405029296875
26001,2020,837.07708740234375
18155,2020,1188.219970703125
21225,2020,1280.47412109375
51810,2020,1629.5892333984375
48197,2020,1332.5599365234375
16075,2020,650.93304443359375
28135,2020,1564.3836669921875
42083,2020,852.01751708984375
55063,2020,934.74359130859375
48447,2020,1449.645751953125
27109,2020,894.12188720703125
50019,2020,811.586669921875
51065,2020,1295.1177978515625
27155,2020,769.41961669921875
28107,2020,1519.244140625
29025,2020,1146.070068359375
51690,2020,1240.760009765625
40099,2020,1435.7056884765625
40057,2020,1148.1513671875
48109,2020,572.12030029296875
51683,2020,1331.190673828125
34005,2020,1265.9666748046875
35025,2020,573.23779296875
05077,2020,1567.8927001953125
20195,2020,874.25457763671875
29015,2020,1234.8731689453125
27141,2020,813.9053955078125
38035,2020,676.35565185546875
38015,2020,566.22564697265625
48281,2020,1612.3651123046875
01015,2020,1488.8944091796875
51700,2020,1537.8419189453125
48209,2020,1732.9554443359375
38061,2020,555.67193603515625
48431,2020,1015.5828857421875
46007,2020,688.93170166015625
47161,2020,1365.723388671875
54077,2020,1009.2761840820312
51173,2020,1041.412841796875
13097,2020,1485.29443359375
16045,2020,721.614501953125
19089,2020,884.3353271484375
20147,2020,903.1990966796875
28125,2020,1680.5113525390625
29089,2020,1240.53125
51610,2020,1331.8699951171875
51800,2020,1459.9981689453125
13115,2020,1455.2119140625
13129,2020,1453.887939453125
13095,2020,1771.911376953125
19077,2020,926.828125
48217,2020,1663.9163818359375
12003,2020,1939.9527587890625
31009,2020,882.77703857421875
13295,2020,1448.1160888671875
39005,2020,1066.1639404296875
18081,2020,1153.100341796875
19159,2020,1057.34521484375
21227,2020,1286.749755859375
29131,2020,1263.89404296875
26145,2020,968.7802734375
26045,2020,981.14697265625
16047,2020,480.0011901855469
42109,2020,1044.1168212890625
21105,2020,1358.06787109375
17019,2020,1099.156494140625
17187,2020,1074.66064453125
26069,2020,861.08612060546875
35049,2020,442.8248291015625
13175,2020,1661.6380615234375
55021,2020,926.2550048828125
30097,2020,590.845947265625
17107,2020,1131.7254638671875
39101,2020,1111.1751708984375
39119,2020,1085.1695556640625
55085,2020,747.84149169921875
50003,2020,835.791015625
36033,2020,787.69012451171875
48043,2020,692.98199462890625
13307,2020,1681.824462890625
37033,2020,1342.990966796875
19073,2020,948.09246826171875
19053,2020,1060.70703125
01127,2020,1517.324951171875
01007,2020,1596.2374267578125
31177,2020,982.72442626953125
21019,2020,1188.543701171875
40109,2020,1411.094970703125
40097,2020,1378.0113525390625
19175,2020,1025.5167236328125
19115,2020,1073.157958984375
19001,2020,975.74560546875
20013,2020,1097.909423828125
31107,2020,911.4888916015625
21137,2020,1251.5618896484375
37195,2020,1532.944091796875
42081,2020,953.62493896484375
41059,2020,681.9417724609375
41049,2020,613.34344482421875
21073,2020,1228.8912353515625
17201,2020,1002.5607299804688
17123,2020,1084.714111328125
37185,2020,1423.3865966796875
13031,2021,1640.6461181640625
13121,2021,1477.8870849609375
13179,2021,1773.7657470703125
13189,2021,1488.631103515625
13213,2021,1419.245361328125
13209,2021,1617.4765625
13139,2021,1415.4248046875
13245,2021,1540.5478515625
13049,2021,1811.8218994140625
13141,2021,1475.6126708984375
13157,2021,1447.0958251953125
13315,2021,1617.622314453125
13241,2021,1226.3519287109375
13269,2021,1534.0484619140625
13177,2021,1671.703125
13279,2021,1639.3194580078125
13007,2021,1711.3515625
34015,2021,1291.1507568359375
34023,2021,1239.6895751953125
34035,2021,1180.6939697265625
34031,2021,1149.8568115234375
34021,2021,1208.50048828125
34009,2021,1383.11083984375
35031,2021,485.4239196777344
35013,2021,771.514404296875
28059,2021,1895.538330078125
35033,2021,654.8131103515625
53067,2021,895.2674560546875
51147,2021,1269.5
01009,2021,1465.705322265625
01095,2021,1419.627197265625
51029,2021,1252.6109619140625
51139,2021,1118.6187744140625
53017,2021,515.4537353515625
51153,2021,1315.7613525390625
51171,2021,1087.7939453125
01043,2021,1440.5433349609375
51061,2021,1243.0185546875
53021,2021,549.14642333984375
53019,2021,512.52508544921875
53029,2021,825.72314453125
53075,2021,541.447998046875
33017,2021,955.21142578125
31093,2021,985.08441162109375
31115,2021,847.73883056640625
51001,2021,1467.9273681640625
21101,2021,1351.5355224609375
21093,2021,1255.28173828125
51119,2021,1439.697509765625
22075,2021,2548.133544921875
22107,2021,1745.638671875
51193,2021,1427.0064697265625
22119,2021,1633.3148193359375
23027,2021,925.4791259765625
51091,2021,933.85919189453125
21013,2021,1201.358642578125
21131,2021,1175.9732666015625
51083,2021,1242.834716796875
23023,2021,973.16729736328125
21235,2021,1224.96240234375
24041,2021,1439.6148681640625
24033,2021,1379.9127197265625
24035,2021,1396.7889404296875
24023,2021,973.19366455078125
51165,2021,1056.2545166015625
37083,2021,1397.2252197265625
37179,2021,1430.7535400390625
37129,2021,1581.0626220703125
37163,2021,1452.3878173828125
37031,2021,1676.8287353515625
37183,2021,1415.3282470703125
37119,2021,1386.11181640625
37087,2021,1039.892578125
37141,2021,1500.1754150390625
37021,2021,1098.2725830078125
37047,2021,1520.0855712890625
37039,2021,1241.7686767578125
37171,2021,1152.299560546875
37093,2021,1478.0650634765625
37105,2021,1415.04931640625
37173,2021,1086.318603515625
37015,2021,1452.61669921875
37175,2021,1138.0859375
18083,2021,1274.448486328125
18183,2021,1082.849609375
18089,2021,1138.099853515625
18051,2021,1301.5614013671875
18071,2021,1243.9444580078125
18061,2021,1269.543701171875
21071,2021,1175.1680908203125
20123,2021,1094.66845703125
21043,2021,1185.9652099609375
21085,2021,1256.012451171875
21011,2021,1211.5074462890625
21099,2021,1248.0863037109375
20149,2021,1151.2896728515625
21189,2021,1234.2047119140625
21003,2021,1287.435302734375
21109,2021,1234.2481689453125
21205,2021,1214.489013671875
21147,2021,1217.390380859375
21031,2021,1296.1407470703125
20203,2021,892.61395263671875
17031,2021,1145.468505859375
17027,2021,1282.7276611328125
17079,2021,1247.229248046875
17171,2021,1226.4588623046875
17185,2021,1277.955810546875
17047,2021,1270.6766357421875
39043,2021,1193.8883056640625
06001,2021,809.49249267578125
06081,2021,780.92095947265625
06065,2021,753.802978515625
06095,2021,777.34063720703125
06103,2021,827.05096435546875
06111,2021,633.256103515625
06083,2021,734.2352294921875
36081,2021,1334.5657958984375
06093,2021,611.69500732421875
06115,2021,823.47344970703125
06033,2021,796.27685546875
06061,2021,696.18243408203125
06005,2021,796.5770263671875
06043,2021,730.64788818359375
08029,2021,561.716552734375
12119,2021,1975.134521484375
12069,2021,2025.920166015625
08069,2021,594.2294921875
09009,2021,1137.3546142578125
09007,2021,1124.252685546875
12079,2021,1790.30712890625
12127,2021,2095.4697265625
12099,2021,2241.366943359375
12113,2021,1857.56298828125
12125,2021,1830.1348876953125
12093,2021,2097.0498046875
08083,2021,615.93017578125
42033,2021,980.38671875
42125,2021,1119.713134765625
42031,2021,963.92999267578125
42097,2021,1089.2940673828125
42061,2021,1100.10009765625
55099,2021,803.009765625
55121,2021,951.857177734375
55075,2021,842.19598388671875
55001,2021,922.34210205078125
30051,2021,489.05926513671875
30005,2021,525.2149658203125
30077,2021,531.37896728515625
30057,2021,518.86126708984375
30003,2021,566.4833984375
30073,2021,545.19384765625
30045,2021,539.9599609375
30009,2021,507.9615478515625
30085,2021,551.25103759765625
30069,2021,447.93560791015625
49035,2021,753.3331298828125
49011,2021,838.27459716796875
01097,2021,1815.4384765625
49025,2021,610.07904052734375
01033,2021,1459.8836669921875
01041,2021,1692.234375
01065,2021,1596.3599853515625
01109,2021,1667.6431884765625
36011,2021,1024.4500732421875
36025,2021,860.95697021484375
36115,2021,945.770263671875
48029,2021,1783.260009765625
48423,2021,1679.971435546875
48201,2021,2024.9339599609375
48471,2021,1830.1470947265625
48257,2021,1708.4569091796875
48223,2021,1628.5675048828125
48321,2021,2038.464111328125
48473,2021,1936.7188720703125
48215,2021,1932.836181640625
48323,2021,1612.280029296875
48187,2021,1788.897216796875
48343,2021,1603.1328125
48389,2021,938.50299072265625
48071,2021,2084.22216796875
48351,2021,1816.5263671875
48057,2021,2087.074951171875
48455,2021,1808.0435791015625
40017,2021,1317.4039306640625
40135,2021,1455.0596923828125
40117,2021,1400.1256103515625
40101,2021,1477.6416015625
40127,2021,1419.1025390625
40075,2021,1256.82861328125
41023,2021,488.97540283203125
41061,2021,539.99505615234375
41007,2021,910.95135498046875
41003,2021,808.7099609375
41015,2021,991.6004638671875
01131,2021,1630.486572265625
01079,2021,1445.0714111328125
01035,2021,1688.054443359375
05067,2021,1472.5382080078125
05001,2021,1596.0968017578125
05011,2021,1564.0517578125
05025,2021,1543.562255859375
05099,2021,1505.8438720703125
48273,2021,2008.21728515625
48179,2021,1111.6168212890625
48195,2021,965.155029296875
48379,2021,1643.2076416015625
48277,2021,1584.31201171875
45063,2021,1504.9910888671875
45051,2021,1550.240966796875
45013,2021,1855.3780517578125
45045,2021,1393.53564453125
45069,2021,1488.386474609375
45021,2021,1335.4888916015625
45007,2021,1443.3948974609375
45087,2021,1390.738037109375
45027,2021,1512.1409912109375
45061,2021,1477.896240234375
45039,2021,1454.58544921875
45017,2021,1502.33642578125
45043,2021,1615.2916259765625
21181,2021,1195.390625
22103,2021,1925.3348388671875
47037,2021,1357.927978515625
47045,2021,1415.797607421875
47129,2021,1246.5394287109375
46023,2021,877.70721435546875
47163,2021,1167.2532958984375
47055,2021,1349.046142578125
47107,2021,1328.0751953125
47031,2021,1301.46240234375
46055,2021,725.77410888671875
47173,2021,1249.4302978515625
47189,2021,1292.064453125
46079,2021,842.22955322265625
20151,2021,1198.6856689453125
47097,2021,1443.3271484375
47079,2021,1393.513916015625
56039,2021,450.5171203613281
56029,2021,469.91571044921875
54043,2021,1169.994873046875
54001,2021,1051.3690185546875
54037,2021,1175.87744140625
