GEOID,year,prcp_mean
54057,2019,1125.6083984375
28049,2019,1875.617431640625
45005,2019,1198.9886474609375
22033,2019,1860.212158203125
47033,2019,1847.8165283203125
47081,2019,1755.994384765625
47093,2019,1707.7247314453125
47013,2019,2013.504150390625
47181,2019,1927.9461669921875
46083,2019,1042.045654296875
46117,2019,809.7681884765625
47057,2019,1658.05517578125
47019,2019,1535.85693359375
46041,2019,772.2335205078125
20129,2019,448.2308654785156
54099,2019,1440.0604248046875
54085,2019,1326.898193359375
56035,2019,464.3782653808594
54065,2019,1094.4798583984375
51073,2019,1237.1756591796875
51036,2019,1223.8302001953125
51595,2019,1278.9833984375
28051,2019,1995.9228515625
28055,2019,1924.6787109375
12029,2019,1642.759521484375
16015,2019,908.4525146484375
16085,2019,948.2027587890625
16027,2019,338.0357360839844
50025,2019,1439.5963134765625
13013,2019,1371.40380859375
13313,2019,1700.15478515625
34041,2019,1652.8062744140625
53033,2019,1689.25244140625
01063,2019,1791.71923828125
31167,2019,831.15283203125
21037,2019,1568.7425537109375
51105,2019,1710.326416015625
25005,2019,1405.63720703125
37139,2019,1434.3885498046875
37107,2019,1261.818603515625
20019,2019,1462.9296875
36043,2019,1720.5462646484375
12001,2019,1441.8477783203125
12083,2019,1461.5164794921875
08071,2019,382.57659912109375
48391,2019,798.75274658203125
48161,2019,1215.40625
48403,2019,1586.2017822265625
30071,2019,455.0328063964844
30063,2019,780.219970703125
30089,2019,795.37701416015625
30105,2019,485.60894775390625
30023,2019,499.49627685546875
49013,2019,602.0675048828125
49037,2019,340.6834411621094
49023,2019,431.28765869140625
36019,2019,1155.975830078125
48457,2019,1695.410400390625
48167,2019,1763.7484130859375
48139,2019,1077.275390625
48491,2019,835.7762451171875
48061,2019,682.0947265625
48349,2019,1026.515380859375
12103,2019,1641.870849609375
12041,2019,1473.9300537109375
08059,2019,508.28643798828125
09001,2019,1449.69091796875
10003,2019,1223.991943359375
12033,2019,1421.7598876953125
29037,2019,1492.2965087890625
29203,2019,1548.1583251953125
29041,2019,1339.97802734375
26047,2019,1078.4996337890625
26147,2019,951.84466552734375
26119,2019,1058.26513671875
26153,2019,1271.9825439453125
04025,2019,548.38726806640625
04027,2019,148.32427978515625
36085,2019,1465.434814453125
36067,2019,1342.8013916015625
06023,2019,1943.7166748046875
06035,2019,791.22137451171875
32003,2019,352.827392578125
32033,2019,554.98468017578125
23005,2019,1358.328369140625
21089,2019,1413.8109130859375
22117,2019,1921.8865966796875
20091,2019,1415.71630859375
22123,2019,1924.3094482421875
23017,2019,1379.9129638671875
22125,2019,1823.9423828125
21139,2019,1631.7581787109375
51069,2019,1060.4415283203125
23025,2019,1335.3277587890625
24005,2019,1270.59375
24043,2019,1180.339599609375
25021,2019,1418.3399658203125
24009,2019,1086.90966796875
37013,2019,1218.823974609375
37101,2019,1321.8795166015625
37035,2019,1443.411376953125
37019,2019,1440.8936767578125
41001,2019,606.842041015625
05145,2019,1761.3580322265625
05107,2019,1839.5057373046875
05007,2019,1972.2960205078125
48185,2019,1103.959228515625
30031,2019,766.973876953125
30099,2019,587.77447509765625
49045,2019,370.4004821777344
49029,2019,864.04443359375
50027,2019,1348.00537109375
48091,2019,687.49853515625
08049,2019,650.968017578125
12053,2019,1647.9971923828125
29207,2019,1751.807861328125
25015,2019,1339.8717041015625
48319,2019,507.7537841796875
27171,2019,1053.852783203125
37029,2019,1440.978515625
48425,2019,1000.5185546875
26083,2019,978.545654296875
22041,2019,1727.429931640625
22083,2019,1745.4813232421875
54075,2019,1273.954833984375
45071,2019,1218.1126708984375
22101,2019,1546.1376953125
47119,2019,1677.864013671875
47021,2019,1838.499267578125
47049,2019,1927.2904052734375
54081,2019,1248.4429931640625
54021,2019,1272.5816650390625
51175,2019,1301.7322998046875
51179,2019,1125.2047119140625
51127,2019,1270.21142578125
13091,2019,1268.7359619140625
28151,2019,2022.0384521484375
29087,2019,1199.8065185546875
13163,2019,1341.6590576171875
13051,2019,1327.2822265625
13289,2019,1162.1021728515625
01023,2019,1723.6282958984375
53035,2019,950.446044921875
51187,2019,1099.2855224609375
01069,2019,1223.8111572265625
21195,2019,1430.61669921875
22105,2019,1867.034423828125
37061,2019,1251.7861328125
37051,2019,1252.267333984375
20059,2019,1652.8778076171875
39105,2019,1349.6749267578125
06045,2019,1696.3375244140625
08001,2019,426.6599426269531
08077,2019,505.4854736328125
12131,2019,1398.488525390625
30033,2019,530.74212646484375
48041,2019,1098.4345703125
48489,2019,683.5372314453125
48303,2019,551.37982177734375
40023,2019,1478.59326171875
41019,2019,1341.913818359375
41031,2019,632.1282958984375
05061,2019,2119.2294921875
45081,2019,1230.9185791015625
45065,2019,1205.4349365234375
47085,2019,1786.37744140625
54031,2019,1135.8779296875
26107,2019,1259.909912109375
27107,2019,826.7060546875
48235,2019,449.3885498046875
54103,2019,1480.2420654296875
16023,2019,390.7760925292969
51085,2019,1172.901123046875
08043,2019,402.5827331542969
08109,2019,450.4909973144531
34013,2019,1535.651123046875
01071,2019,1778.4376220703125
13029,2019,1417.133544921875
13305,2019,1227.3258056640625
37085,2019,1331.39013671875
18179,2019,1177.0457763671875
18025,2019,1698.2276611328125
21055,2019,1584.7532958984375
20161,2019,1279.22119140625
21237,2019,1596.572021484375
17189,2019,1340.448486328125
06059,2019,645.20404052734375
06007,2019,1601.243408203125
01077,2019,1943.194580078125
53031,2019,1809.7972412109375
22057,2019,1602.6434326171875
51117,2019,1172.9788818359375
51027,2019,1394.099853515625
24011,2019,1143.8338623046875
42029,2019,1394.7132568359375
42017,2019,1463.684814453125
55043,2019,1381.4317626953125
48207,2019,674.74383544921875
30039,2019,555.96710205078125
30053,2019,834.75634765625
30043,2019,512.01617431640625
49055,2019,304.73260498046875
48053,2019,670.59130859375
48283,2019,376.1319580078125
48239,2019,881.57635498046875
48011,2019,605.79461669921875
45025,2019,1335.203125
47179,2019,1502.7476806640625
46137,2019,791.6876220703125
29189,2019,1494.1153564453125
29099,2019,1373.8565673828125
48263,2019,607.3966064453125
27165,2019,1115.4932861328125
27037,2019,1151.4185791015625
27077,2019,814.9141845703125
22097,2019,1891.7479248046875
28109,2019,1728.713623046875
37075,2019,2107.541748046875
51011,2019,1155.272705078125
51095,2019,1262.0516357421875
16037,2019,608.7127685546875
34039,2019,1557.824462890625
01049,2019,1732.2657470703125
51077,2019,1440.4769287109375
13133,2019,1132.0550537109375
13075,2019,1005.55908203125
13311,2019,1921.6748046875
19107,2019,1124.1767578125
18147,2019,1641.57470703125
18029,2019,1335.2135009765625
21025,2019,1580.7298583984375
21153,2019,1497.6690673828125
17111,2019,1310.0389404296875
39069,2019,1159.9949951171875
06053,2019,856.2674560546875
06017,2019,1568.163818359375
53045,2019,1647.363037109375
51059,2019,1235.836669921875
21177,2019,1691.1060791015625
37091,2019,1312.7393798828125
37153,2019,1230.0653076171875
42129,2019,1408.9200439453125
42005,2019,1428.099365234375
48459,2019,1467.392333984375
48369,2019,600.147705078125
40125,2019,1245.7095947265625
22073,2019,1723.8358154296875
54023,2019,1233.942626953125
45091,2019,1263.16455078125
47123,2019,1905.1563720703125
46095,2019,855.291259765625
47151,2019,2007.080078125
46127,2019,1040.0777587890625
54019,2019,1271.9334716796875
04015,2019,361.5142517089844
51199,2019,1236.08203125
51155,2019,1186.152587890625
18129,2019,1557.193359375
21033,2019,1616.4508056640625
20023,2019,549.96685791015625
06077,2019,489.72021484375
08123,2019,432.1443786621094
37125,2019,1333.1090087890625
37131,2019,1250.73876953125
28089,2019,1965.4556884765625
48355,2019,661.9200439453125
48133,2019,802.69952392578125
48469,2019,729.489990234375
41055,2019,344.0577697753906
41045,2019,467.6485900878906
05117,2019,1729.4666748046875
45059,2019,1176.9810791015625
47115,2019,1956.750732421875
47167,2019,1885.3778076171875
13221,2019,1062.2977294921875
26053,2019,1101.7093505859375
27129,2019,1119.3211669921875
37095,2019,1395.55419921875
22085,2019,1528.228759765625
54095,2019,1384.947998046875
28013,2019,1973.5400390625
28021,2019,1746.15478515625
46073,2019,1013.2382202148438
48261,2019,555.81854248046875
08015,2019,540.88812255859375
13107,2019,1174.564453125
37037,2019,1302.127197265625
18175,2019,1568.8505859375
20143,2019,971.482177734375
21067,2019,1539.6605224609375
36055,2019,990.9521484375
01047,2019,1421.183349609375
01027,2019,1644.5272216796875
31055,2019,1036.60400390625
22011,2019,2180.185791015625
51185,2019,1324.1468505859375
24027,2019,1216.205322265625
42041,2019,1371.537353515625
55029,2019,1188.8740234375
48059,2019,726.46490478515625
48371,2019,304.3323059082031
41005,2019,1379.9813232421875
05041,2019,1900.0894775390625
05149,2019,1736.2491455078125
30035,2019,750.83209228515625
49015,2019,356.7093505859375
49031,2019,501.9358825683594
06021,2019,1082.7852783203125
08019,2019,750.7481689453125
12037,2019,1282.1668701171875
29019,2019,1255.2586669921875
48435,2019,443.0955810546875
27027,2019,876.2584228515625
48327,2019,522.66949462890625
22077,2019,1851.002685546875
48107,2019,568.670654296875
22021,2019,1772.283935546875
53077,2019,553.1690673828125
13271,2019,1103.8179931640625
13191,2019,1325.121826171875
20069,2019,578.9019775390625
17003,2019,1820.748291015625
06085,2019,812.6292724609375
45015,2019,1316.169189453125
47051,2019,1882.5523681640625
47117,2019,1815.1453857421875
48067,2019,1463.5101318359375
41051,2019,1299.5870361328125
22059,2019,1619.409423828125
47187,2019,1721.57080078125
04005,2019,434.5514221191406
49007,2019,547.25982666015625
12023,2019,1253.102783203125
26089,2019,1201.449951171875
24031,2019,1243.3865966796875
13009,2019,1152.244873046875
13181,2019,1200.1005859375
01059,2019,2050.433349609375
24019,2019,1062.544189453125
37159,2019,1256.0137939453125
37009,2019,1668.20166015625
20141,2019,794.79345703125
06055,2019,1236.2215576171875
36063,2019,1108.2000732421875
12039,2019,1371.38037109375
55007,2019,1140.64794921875
13137,2019,1718.744873046875
40013,2019,1363.6768798828125
40065,2019,759.80194091796875
05085,2019,1756.8873291015625
05015,2019,1683.7987060546875
48017,2019,541.89697265625
30029,2019,931.7213134765625
50017,2019,1343.8443603515625
48339,2019,1372.754638671875
48241,2019,1877.3199462890625
36091,2019,1485.38134765625
08031,2019,430.5257568359375
26029,2019,1142.302734375
48033,2019,581.147216796875
27163,2019,1163.462158203125
38053,2019,649.62353515625
13059,2019,1216.2706298828125
13223,2019,1393.473876953125
13207,2019,1335.0858154296875
13069,2019,1086.326171875
13071,2019,1055.6702880859375
13161,2019,1080.132080078125
13225,2019,1290.6705322265625
13149,2019,1454.874267578125
13093,2019,1278.9073486328125
13231,2019,1427.436279296875
28157,2019,1802.016845703125
48153,2019,572.5831298828125
45009,2019,1157.097900390625
47059,2019,1540.4501953125
47155,2019,1757.997314453125
54047,2019,1272.364990234375
13303,2019,1224.5113525390625
51079,2019,1211.6400146484375
51053,2019,1239.1795654296875
21187,2019,1521.85693359375
06069,2019,630.077392578125
10005,2019,1156.1326904296875
34003,2019,1484.258544921875
53053,2019,1276.4498291015625
31013,2019,608.02471923828125
23031,2019,1348.68798828125
21119,2019,1516.6322021484375
37057,2019,1404.2174072265625
29057,2019,1537.9215087890625
04017,2019,333.3531494140625
31075,2019,676.3907470703125
13267,2019,1128.0811767578125
48353,2019,601.76544189453125
41035,2019,748.4647216796875
05069,2019,1772.197509765625
45029,2019,1282.9337158203125
54071,2019,1212.96826171875
29027,2019,1272.9068603515625
55009,2019,1235.8760986328125
48225,2019,1126.5555419921875
27139,2019,1130.8919677734375
22067,2019,1872.618896484375
46103,2019,821.27496337890625
20199,2019,564.40313720703125
04003,2019,476.47698974609375
37043,2019,1918.33056640625
49033,2019,559.02191162109375
48361,2019,2119.31640625
12075,2019,1733.3887939453125
12005,2019,1487.6412353515625
26041,2019,1199.0155029296875
22017,2019,1407.3582763671875
24021,2019,1323.6868896484375
45053,2019,1382.73828125
37137,2019,1366.132568359375
06113,2019,1208.1103515625
13321,2019,1219.0245361328125
35059,2019,381.8214111328125
35023,2019,374.6973571777344
51660,2019,1010.3297729492188
51025,2019,1215.0894775390625
33001,2019,1306.67138671875
32007,2019,594.13330078125
32023,2019,357.1792907714844
31001,2019,1015.1902465820312
31185,2019,1081.6846923828125
31159,2019,1053.2584228515625
31129,2019,1069.931640625
01037,2019,1492.6357421875
51135,2019,1129.052490234375
53059,2019,1762.2955322265625
53023,2019,515.54962158203125
35001,2019,359.9371337890625
35029,2019,296.7896423339844
35006,2019,330.4511413574219
35019,2019,310.5958251953125
31149,2019,977.5787353515625
31033,2019,628.38629150390625
31021,2019,952.66021728515625
31087,2019,624.45416259765625
31105,2019,651.68927001953125
31139,2019,859.14678955078125
31175,2019,1137.4840087890625
31125,2019,909.3680419921875
21163,2019,1619.4320068359375
51590,2019,1181.7762451171875
20037,2019,1799.0045166015625
21213,2019,1795.0321044921875
23029,2019,1591.82080078125
21141,2019,1753.783447265625
21157,2019,1695.64599609375
25001,2019,1551.231689453125
31037,2019,890.1844482421875
31137,2019,928.87982177734375
31027,2019,961.04803466796875
31119,2019,807.107421875
31051,2019,1003.1071166992188
31019,2019,1003.4524536132812
31045,2019,684.42901611328125
37097,2019,1355.0556640625
37001,2019,1278.961669921875
37169,2019,1366.16796875
32029,2019,417.5608215332031
19019,2019,1080.9212646484375
19183,2019,1083.777099609375
19153,2019,1129.8809814453125
19127,2019,1098.2523193359375
19049,2019,1066.013671875
19023,2019,1038.538818359375
19041,2019,1036.1070556640625
18093,2019,1629.518310546875
37197,2019,1314.775634765625
37049,2019,1271.7354736328125
37073,2019,1349.6524658203125
37005,2019,1580.3748779296875
53003,2019,497.3984069824219
25003,2019,1393.153564453125
18037,2019,1739.11376953125
18127,2019,1176.160888671875
19057,2019,1248.5096435546875
19145,2019,1101.8017578125
18109,2019,1355.0445556640625
18001,2019,1168.842529296875
19055,2019,1265.7138671875
19009,2019,1107.2119140625
18133,2019,1346.0194091796875
18041,2019,1277.1807861328125
19137,2019,1042.7750244140625
20121,2019,1549.257568359375
20087,2019,1445.962158203125
18119,2019,1501.9788818359375
18177,2019,1252.4793701171875
18141,2019,1162.4388427734375
18017,2019,1057.931640625
19079,2019,1185.72314453125
19191,2019,1267.36669921875
19017,2019,1090.4671630859375
19171,2019,1112.940673828125
19015,2019,1153.663818359375
19087,2019,1193.7716064453125
18149,2019,1069.8128662109375
26157,2019,1069.9788818359375
26149,2019,1211.6009521484375
13063,2019,1284.8515625
13023,2019,1257.723876953125
13235,2019,1321.294677734375
28005,2019,1785.7890625
28131,2019,2055.931396484375
28117,2019,1962.9141845703125
26101,2019,1265.8138427734375
38007,2019,621.85638427734375
13199,2019,1501.629150390625
13197,2019,1400.218994140625
28027,2019,1858.399169921875
28101,2019,1852.380615234375
28069,2019,1825.361328125
13101,2019,1154.332275390625
32017,2019,501.0799255371094
31171,2019,1041.64599609375
13193,2019,1384.4808349609375
16063,2019,359.55548095703125
16071,2019,603.8450927734375
31165,2019,558.32470703125
23019,2019,1418.3963623046875
51640,2019,1373.6046142578125
13211,2019,1194.8104248046875
13287,2019,1205.791015625
04011,2019,507.79901123046875
16067,2019,360.4211120605469
51125,2019,1276.8804931640625
51111,2019,1171.772216796875
51600,2019,1261.60205078125
51620,2019,1249.72314453125
08039,2019,462.4389343261719
08095,2019,481.8922424316406
08119,2019,496.75274658203125
08007,2019,821.2392578125
37077,2019,1226.969970703125
37191,2019,1271.567138671875
04023,2019,559.140869140625
27005,2019,901.61016845703125
27095,2019,1093.37158203125
27115,2019,1170.2762451171875
27113,2019,803.37799072265625
51775,2019,1186.3316650390625
51735,2019,1290.4483642578125
51530,2019,1241.672119140625
08115,2019,561.84588623046875
08017,2019,463.39312744140625
08079,2019,940.11199951171875
37157,2019,1280.7694091796875
37045,2019,1545.2769775390625
27029,2019,839.40191650390625
27039,2019,1363.260009765625
27041,2019,826.26239013671875
13253,2019,1329.8380126953125
13281,2019,1911.876220703125
13243,2019,1421.9166259765625
34037,2019,1449.0274658203125
19181,2019,1162.7982177734375
19155,2019,1038.684814453125
27079,2019,1220.03662109375
27169,2019,1317.8109130859375
13125,2019,1296.4000244140625
12051,2019,1445.330322265625
29181,2019,1763.8658447265625
35028,2019,456.572509765625
35027,2019,330.0738220214844
35041,2019,436.0320739746094
19103,2019,1205.5958251953125
19113,2019,1145.166259765625
19061,2019,1350.4598388671875
27161,2019,1283.7215576171875
27049,2019,1194.6168212890625
29097,2019,1731.40380859375
29510,2019,1487.8126220703125
35005,2019,317.3659973144531
35057,2019,353.5723876953125
01103,2019,1871.4632568359375
37003,2019,1544.194091796875
19169,2019,1085.3077392578125
19027,2019,1043.067138671875
19179,2019,1138.0164794921875
27025,2019,1088.8880615234375
27033,2019,1093.675537109375
27051,2019,822.621826171875
29067,2019,1571.2080078125
29091,2019,1539.2908935546875
29081,2019,1363.3504638671875
51049,2019,1061.510498046875
13159,2019,1142.0987548828125
19059,2019,1146.85009765625
19033,2019,1048.0501708984375
19123,2019,1141.2781982421875
38001,2019,612.972412109375
38009,2019,644.36444091796875
29107,2019,1282.283203125
29167,2019,1478.540283203125
13055,2019,1689.6968994140625
13111,2019,1968.3369140625
26113,2019,1133.1483154296875
26051,2019,1066.3834228515625
18165,2019,1210.0625
38029,2019,798.15301513671875
29185,2019,1490.2587890625
29173,2019,1218.7266845703125
29053,2019,1248.5491943359375
13257,2019,1529.50439453125
13119,2019,1382.987548828125
18181,2019,1020.192626953125
18135,2019,1199.1513671875
18101,2019,1666.2730712890625
21201,2019,1495.1273193359375
22049,2019,1707.287841796875
29007,2019,1227.890869140625
29177,2019,1367.9923095703125
29229,2019,1522.7193603515625
13297,2019,1345.7205810546875
13065,2019,1172.086181640625
18115,2019,1373.854736328125
18161,2019,1280.83642578125
56027,2019,498.15338134765625
48345,2019,597.94287109375
22007,2019,1647.63134765625
38073,2019,832.2486572265625
38091,2019,954.34332275390625
29199,2019,1344.1451416015625
29065,2019,1415.303955078125
29163,2019,1217.8531494140625
29075,2019,1341.646728515625
13015,2019,1440.268310546875
13081,2019,1309.08056640625
48129,2019,563.6422119140625
48173,2019,449.5927429199219
48359,2019,564.3941650390625
48505,2019,245.71156311035156
38043,2019,796.56011962890625
54087,2019,1204.806640625
28085,2019,1809.148193359375
28003,2019,1960.4879150390625
28043,2019,2037.523681640625
29051,2019,1279.997802734375
29001,2019,1454.2593994140625
26117,2019,1280.9373779296875
13085,2019,1782.8233642578125
13227,2019,1667.3472900390625
13131,2019,1123.247314453125
28129,2019,1929.885009765625
28153,2019,1860.9161376953125
28159,2019,2104.441650390625
28067,2019,1828.4814453125
26127,2019,1295.3101806640625
26005,2019,1274.273193359375
26155,2019,1046.3162841796875
13233,2019,1571.1119384765625
13011,2019,1467.5882568359375
13047,2019,1621.8824462890625
48497,2019,997.29296875
48463,2019,485.1205749511719
48479,2019,307.6340637207031
48203,2019,1402.0950927734375
48095,2019,506.9210510253906
47067,2019,1721.1650390625
21143,2019,1624.8670654296875
20067,2019,449.3372802734375
21191,2019,1518.7562255859375
20057,2019,666.163330078125
12085,2019,1685.6524658203125
08085,2019,505.9493103027344
08061,2019,418.2953796386719
48189,2019,507.9452819824219
48069,2019,578.65093994140625
48317,2019,494.9502258300781
48275,2019,619.55877685546875
47087,2019,1895.6407470703125
17145,2019,1422.2193603515625
17183,2019,1052.6923828125
08089,2019,300.6845397949219
42105,2019,1351.6827392578125
42069,2019,1445.039794921875
48099,2019,905.4796142578125
48305,2019,517.360595703125
40037,2019,1501.769775390625
47103,2019,1928.175537109375
17007,2019,1315.339599609375
17081,2019,1502.5396728515625
17113,2019,1164.98291015625
17191,2019,1709.3660888671875
42123,2019,1513.3702392578125
42117,2019,1229.8651123046875
42065,2019,1382.7589111328125
40063,2019,1261.44970703125
40035,2019,1863.2769775390625
40119,2019,1481.184814453125
47101,2019,1811.772705078125
47133,2019,1813.5224609375
17001,2019,1205.6080322265625
17133,2019,1250.361083984375
42025,2019,1588.2064208984375
42009,2019,1209.519775390625
40029,2019,1306.2891845703125
40073,2019,1216.0048828125
40033,2019,785.04779052734375
46105,2019,791.0775146484375
47075,2019,1834.1220703125
17121,2019,1546.4840087890625
17095,2019,1341.0799560546875
17159,2019,1518.78564453125
44001,2019,1374.42822265625
55123,2019,1314.7630615234375
40053,2019,1169.9039306640625
41027,2019,1334.5933837890625
47153,2019,1912.3326416015625
46003,2019,1069.802978515625
20039,2019,700.07672119140625
17083,2019,1339.0784912109375
39137,2019,1209.8062744140625
55115,2019,1299.028564453125
55101,2019,1235.6182861328125
41009,2019,1120.34375
41053,2019,1265.5091552734375
54101,2019,1534.7318115234375
56045,2019,576.82366943359375
54035,2019,1239.4180908203125
39025,2019,1561.222900390625
39157,2019,1298.5054931640625
55035,2019,1216.23388671875
55019,2019,1245.01953125
55041,2019,1082.227783203125
01061,2019,1206.710205078125
17065,2019,1449.330078125
17127,2019,1728.947021484375
46129,2019,816.20831298828125
47007,2019,1933.5528564453125
20025,2019,725.65264892578125
39139,2019,1273.884033203125
39121,2019,1321.6099853515625
39021,2019,1206.9453125
55107,2019,1253.890869140625
55067,2019,1149.7965087890625
30111,2019,544.99322509765625
05047,2019,1830.8057861328125
05105,2019,1756.438232421875
20065,2019,792.59228515625
20185,2019,804.597412109375
20083,2019,627.44293212890625
20189,2019,543.48590087890625
56007,2019,498.7005310058594
39127,2019,1355.65283203125
39029,2019,1327.6846923828125
30091,2019,614.109375
30017,2019,531.1728515625
30065,2019,585.13287353515625
05051,2019,1760.9390869140625
05049,2019,1603.248291015625
54069,2019,1247.5345458984375
13005,2019,1133.93994140625
39151,2019,1250.947265625
39055,2019,1296.7718505859375
30079,2019,545.9727783203125
30019,2019,528.9918212890625
30107,2019,556.534912109375
05143,2019,1912.3992919921875
05129,2019,1856.7520751953125
47077,2019,1792.0343017578125
46115,2019,877.325439453125
46119,2019,822.8746337890625
39169,2019,1198.52197265625
39037,2019,1155.2930908203125
39103,2019,1138.0919189453125
49053,2019,639.37188720703125
01081,2019,1401.432373046875
05083,2019,1718.7398681640625
05023,2019,1833.4385986328125
46039,2019,1063.3341064453125
46013,2019,842.07293701171875
47139,2019,1973.1666259765625
39059,2019,1243.066650390625
39081,2019,1359.40869140625
50023,2019,1519.1064453125
36101,2019,1028.22802734375
05079,2019,1821.7142333984375
16017,2019,856.0570068359375
46011,2019,1102.081298828125
46101,2019,1144.70751953125
47111,2019,1950.890380859375
39111,2019,1441.404541015625
39067,2019,1329.04638671875
39027,2019,1437.244384765625
36001,2019,1230.7142333984375
36037,2019,1112.002197265625
48255,2019,585.55023193359375
48097,2019,1196.007080078125
48347,2019,1316.804931640625
20045,2019,1578.1527099609375
20027,2019,1132.5771484375
20055,2019,465.205810546875
36049,2019,1547.5777587890625
36035,2019,1564.0579833984375
08041,2019,391.7287902832031
36007,2019,1265.703369140625
36041,2019,1653.86083984375
48093,2019,766.7857666015625
48165,2019,410.6014099121094
48023,2019,680.08880615234375
21233,2019,1548.612548828125
20049,2019,1472.144287109375
20107,2019,1637.1282958984375
12019,2019,1252.884033203125
12087,2019,1531.3233642578125
08063,2019,433.9777526855469
48485,2019,675.0318603515625
48439,2019,1002.5289916992188
45037,2019,1227.3333740234375
45085,2019,1270.534423828125
45089,2019,1331.584716796875
21103,2019,1489.68603515625
20075,2019,425.8657531738281
20171,2019,481.0685119628906
20117,2019,1191.7581787109375
20029,2019,961.0838623046875
20053,2019,928.52947998046875
08045,2019,671.830810546875
12021,2019,1488.4835205078125
48365,2019,1292.755859375
48221,2019,983.1839599609375
48145,2019,983.1885986328125
40137,2019,951.806396484375
40081,2019,1373.0384521484375
26151,2019,995.6483154296875
26075,2019,1089.0791015625
17131,2019,1250.607421875
17155,2019,1304.882080078125
36095,2019,1239.47119140625
36121,2019,1223.70556640625
40091,2019,1510.3758544921875
08067,2019,680.2425537109375
08121,2019,399.4454040527344
12073,2019,1195.220458984375
12086,2019,1728.4744873046875
26111,2019,1132.4669189453125
26139,2019,1330.16064453125
26037,2019,1118.1358642578125
05125,2019,1756.5770263671875
05065,2019,1768.2052001953125
36097,2019,1018.926025390625
36109,2019,1126.1024169921875
09015,2019,1520.4381103515625
12027,2019,1387.052490234375
26059,2019,1221.720703125
26065,2019,1031.3665771484375
26161,2019,1080.2821044921875
05005,2019,1674.566650390625
05071,2019,1858.0975341796875
36015,2019,1118.4439697265625
48337,2019,951.91412353515625
48503,2019,862.13104248046875
12115,2019,1344.8785400390625
08075,2019,495.4575500488281
26027,2019,1312.2755126953125
26159,2019,1277.0819091796875
26023,2019,1156.2945556640625
05101,2019,1868.635498046875
05097,2019,2051.7529296875
05111,2019,1786.873046875
05087,2019,1861.0806884765625
48291,2019,1851.2513427734375
48367,2019,990.34539794921875
48027,2019,871.94586181640625
12061,2019,1308.7911376953125
08103,2019,559.891357421875
13155,2019,1128.157470703125
26017,2019,1044.2850341796875
26165,2019,1262.4788818359375
05043,2019,1912.7926025390625
05059,2019,1696.349853515625
05141,2019,1846.3695068359375
48325,2019,539.66339111328125
48049,2019,683.9195556640625
06049,2019,590.77923583984375
36111,2019,1465.839111328125
13043,2019,1152.650390625
05113,2019,2055.557373046875
12043,2019,1378.13818359375
26079,2019,1114.8302001953125
26143,2019,1101.1781005859375
42057,2019,1221.5654296875
26085,2019,1309.45361328125
05135,2019,1725.8309326171875
48375,2019,614.7532958984375
48341,2019,590.7115478515625
48483,2019,705.57122802734375
18169,2019,1139.6026611328125
18065,2019,1225.32080078125
18053,2019,1153.892333984375
19031,2019,1233.0321044921875
12067,2019,1489.4661865234375
29139,2019,1267.9580078125
48159,2019,1482.8394775390625
48101,2019,595.762451171875
48247,2019,329.29168701171875
48417,2019,739.35589599609375
48269,2019,598.08758544921875
48021,2019,860.4505615234375
55127,2019,1305.648193359375
20035,2019,1549.6627197265625
20155,2019,909.91094970703125
20205,2019,1670.047119140625
20193,2019,674.08062744140625
29159,2019,1249.9134521484375
29063,2019,1375.6636962890625
29211,2019,1465.7613525390625
55047,2019,1170.3056640625
55131,2019,1157.4044189453125
17091,2019,1267.9896240234375
17101,2019,1607.41748046875
17041,2019,1120.745849609375
29155,2019,1738.3443603515625
29213,2019,1625.1961669921875
29109,2019,1614.7017822265625
18111,2019,1159.373779296875
18171,2019,1038.881591796875
55083,2019,1322.4580078125
55093,2019,1162.2763671875
39039,2019,1136.579833984375
39117,2019,1249.6390380859375
39047,2019,1272.1319580078125
31133,2019,1152.0731201171875
29077,2019,1555.2528076171875
29121,2019,1438.873291015625
29221,2019,1429.282470703125
48009,2019,808.7640380859375
55129,2019,1153.9044189453125
55125,2019,1122.8421630859375
55069,2019,1161.30078125
30075,2019,636.091064453125
31157,2019,562.95794677734375
31085,2019,709.5101318359375
21161,2019,1481.3399658203125
42075,2019,1434.7391357421875
29215,2019,1526.0015869140625
29147,2019,1253.93701171875
29169,2019,1405.078125
40045,2019,725.41455078125
40003,2019,1068.3724365234375
30101,2019,369.95556640625
30021,2019,590.595458984375
55065,2019,1382.908935546875
48461,2019,380.0312194824219
48237,2019,937.52410888671875
48143,2019,825.770751953125
29061,2019,1431.761962890625
29117,2019,1441.36962890625
40069,2019,1411.473388671875
40131,2019,1781.259033203125
40005,2019,1454.105712890625
30095,2019,734.8424072265625
31029,2019,591.51123046875
01057,2019,2086.22119140625
48429,2019,826.61474609375
48135,2019,421.0816955566406
48131,2019,395.8703308105469
48183,2019,1390.09765625
29165,2019,1294.015869140625
29105,2019,1470.5921630859375
40085,2019,1164.1395263671875
40115,2019,2007.76025390625
49027,2019,373.1864929199219
01031,2019,1212.58203125
01075,2019,2090.03271484375
48357,2019,707.3038330078125
48089,2019,1018.31787109375
48137,2019,480.9462890625
48285,2019,891.220947265625
29187,2019,1456.4642333984375
29093,2019,1573.7144775390625
29225,2019,1526.215087890625
40015,2019,990.29339599609375
40139,2019,507.0689392089844
