GEOID,year,tmax_mean,tmin_mean,vp_mean,prcp_mean
19009,2018,14.014840126037598,2.717625379562378,977.41754150390625,1195.3753662109375
19009,2019,13.738265991210938,2.35943603515625,957.39288330078125,1107.2119140625
19009,2020,15.652403831481934,3.2334506511688232,920.87969970703125,561.63812255859375
19009,2021,16.036298751831055,3.6315534114837646,986.03912353515625,833.4388427734375
19009,2022,15.362600326538086,1.7437329292297363,936.83026123046875,733.95562744140625
19009,2023,16.474958419799805,3.5800938606262207,958.62744140625,684.4901123046875
19011,2018,14.168972969055176,2.8914072513580322,986.93499755859375,1264.9100341796875
19011,2019,13.643604278564453,2.4983575344085693,963.99993896484375,1094.99072265625
19011,2020,15.168225288391113,3.5152206420898438,969.97955322265625,961.90655517578125
19011,2021,15.692797660827637,3.918409824371338,1003.0272827148438,745.1807861328125
19011,2022,14.638729095458984,2.187662363052368,952.83538818359375,781.74078369140625
19011,2023,16.64397430419922,3.991974115371704,938.4564208984375,617.1190185546875
19013,2018,13.525955200195312,2.601686954498291,968.46392822265625,1439.2320556640625
19013,2019,13.33421802520752,2.2269725799560547,953.77923583984375,1096.802978515625
19013,2020,14.937582969665527,3.1986138820648193,960.70745849609375,986.89837646484375
19013,2021,15.543366432189941,3.6879968643188477,979.075439453125,757.39886474609375
19013,2022,14.12243366241455,1.9787640571594238,949.041015625,940.8592529296875
19013,2023,16.258806228637695,3.807800054550171,938.7415771484375,632.76104736328125
19015,2018,14.276790618896484,3.1911661624908447,1016.2591552734375,1230.5726318359375
19015,2019,13.892788887023926,2.5809991359710693,971.19061279296875,1153.663818359375
19015,2020,15.659501075744629,3.5408682823181152,964.3258056640625,646.72894287109375
19015,2021,16.23891258239746,4.164768695831299,1005.9204711914062,740.0496826171875
19015,2022,15.065275192260742,2.3090603351593018,971.4937744140625,906.1378173828125
19015,2023,16.54731559753418,4.140791416168213,1008.1285400390625,822.0538330078125
19017,2018,13.044669151306152,2.385786294937134,966.6253662109375,1564.857421875
19017,2019,12.844202041625977,1.9613280296325684,939.62744140625,1090.4671630859375
19017,2020,14.506108283996582,2.8844096660614014,946.5321044921875,954.7896728515625
19017,2021,15.12867546081543,3.4965310096740723,953.62457275390625,847.09130859375
19017,2022,13.475807189941406,1.7984776496887207,934.7130126953125,806.20855712890625
19017,2023,15.664395332336426,3.6489923000335693,936.33160400390625,635.76806640625
19019,2018,13.488363265991211,2.432204008102417,960.4017333984375,1375.267578125
19019,2019,13.097497940063477,1.9703881740570068,934.559326171875,1080.9212646484375
19019,2020,14.690869331359863,3.0113492012023926,942.64410400390625,1024.512939453125
19019,2021,15.276721954345703,3.504415273666382,969.82061767578125,795.79705810546875
19019,2022,13.847986221313477,1.827458143234253,934.41363525390625,939.8294677734375
19019,2023,15.92428207397461,3.5963737964630127,928.7413330078125,676.7288818359375
19021,2018,13.067675590515137,2.425133466720581,978.7554931640625,1104.844970703125
19021,2019,12.655587196350098,1.996350884437561,950.26446533203125,1051.736572265625
19021,2020,14.889864921569824,2.9363796710968018,939.60052490234375,586.47003173828125
19021,2021,15.353405952453613,3.369859218597412,968.11126708984375,785.18701171875
19021,2022,14.385481834411621,1.252429723739624,881.8287353515625,530.351806640625
19021,2023,15.378510475158691,3.230875015258789,955.2994384765625,817.89788818359375
19023,2018,13.104999542236328,2.5279102325439453,978.63287353515625,1509.0340576171875
19023,2019,12.9066743850708,2.0939676761627197,945.5457763671875,1038.538818359375
19023,2020,14.632792472839355,3.0164077281951904,953.75506591796875,853.50567626953125
19023,2021,15.249251365661621,3.581474781036377,957.94732666015625,755.7662353515625
19023,2022,13.638178825378418,1.7468125820159912,936.96875,848.38885498046875
19023,2023,15.798078536987305,3.641427993774414,941.05511474609375,603.2786865234375
19025,2018,13.589917182922363,2.680617094039917,996.71728515625,1238.4827880859375
19025,2019,13.268315315246582,2.195950984954834,959.85748291015625,1031.3885498046875
19025,2020,15.303311347961426,3.156581401824951,943.10498046875,576.11163330078125
19025,2021,15.779494285583496,3.701061725616455,993.59344482421875,784.90374755859375
19025,2022,14.715622901916504,1.5450536012649536,914.573486328125,596.984619140625
19025,2023,15.912808418273926,3.5483875274658203,960.16131591796875,705.80596923828125
19027,2018,13.832721710205078,2.72697377204895,988.37823486328125,1172.971435546875
19027,2019,13.577459335327148,2.328465461730957,962.06201171875,1043.067138671875
19027,2020,15.578514099121094,3.250107765197754,923.810302734375,563.10113525390625
19027,2021,16.04030990600586,3.715296745300293,987.2222900390625,764.1650390625
19027,2022,15.126629829406738,1.6755502223968506,926.10986328125,678.60760498046875
19027,2023,16.29977798461914,3.5931193828582764,952.97100830078125,674.15960693359375
19029,2018,14.785616874694824,3.2370173931121826,994.34454345703125,1136.257568359375
19029,2019,14.458958625793457,2.960919141769409,992.00909423828125,1102.0369873046875
19029,2020,16.219369888305664,3.6918182373046875,956.8277587890625,564.264404296875
19029,2021,16.58078956604004,4.135768413543701,1021.1159057617188,817.7957763671875
19029,2022,16.02557945251465,2.26422381401062,959.42681884765625,647.53155517578125
19029,2023,17.01003646850586,4.1180500984191895,993.74249267578125,757.72381591796875
19031,2018,14.958251953125,3.775554895401001,1036.840576171875,1273.5042724609375
19031,2019,14.45496940612793,3.5464513301849365,1023.5632934570312,1233.0321044921875
19031,2020,15.730369567871094,4.493680953979492,1024.21630859375,1033.5950927734375
19031,2021,16.082639694213867,4.7875752449035645,1076.6275634765625,803.967041015625
19031,2022,15.211343765258789,3.201076030731201,1004.0740356445312,914.860595703125
19031,2023,17.033166885375977,4.892781734466553,999.327880859375,713.49371337890625
19033,2018,12.412931442260742,1.962328553199768,953.365966796875,1456.6358642578125
19033,2019,12.1289644241333,1.4802647829055786,912.6744384765625,1048.0501708984375
19033,2020,13.974609375,2.446074962615967,918.4385986328125,823.100341796875
19033,2021,14.724730491638184,3.044313430786133,944.8316650390625,771.05755615234375
19033,2022,13.047781944274902,1.1389273405075073,894.5009765625,773.54791259765625
19033,2023,15.013679504394531,3.014241933822632,941.95672607421875,724.0968017578125
19035,2018,13.298770904541016,2.2483322620391846,968.4326171875,1064.251953125
19035,2019,12.802397727966309,1.8946309089660645,942.20648193359375,1078.81396484375
19035,2020,15.083662986755371,2.8910059928894043,932.0689697265625,569.4669189453125
19035,2021,15.618992805480957,3.4612512588500977,969.48779296875,759.89599609375
19035,2022,14.92333984375,1.3885606527328491,870.55035400390625,507.822998046875
19035,2023,15.570661544799805,3.3934552669525146,957.705322265625,798.6187744140625
19037,2018,12.550848007202148,1.9705346822738647,946.3929443359375,1579.470947265625
19037,2019,12.176691055297852,1.494836688041687,909.388916015625,1160.5836181640625
19037,2020,13.836997985839844,2.415241241455078,919.8302001953125,972.55963134765625
19037,2021,14.533730506896973,3.1266307830810547,942.775390625,996.02301025390625
19037,2022,12.822894096374512,1.498921513557434,914.58905029296875,861.1397705078125
19037,2023,14.99266242980957,3.377178907394409,940.86138916015625,679.3765869140625
19039,2018,15.589569091796875,4.025294780731201,1050.4697265625,1131.5233154296875
19039,2019,15.013273239135742,3.6389002799987793,1034.1669921875,1128.5338134765625
19039,2020,16.358301162719727,4.457304954528809,1040.393798828125,811.34539794921875
19039,2021,16.829177856445312,4.967284202575684,1083.8973388671875,1011.8368530273438
19039,2022,16.245813369750977,3.357269763946533,1020.436279296875,745.7274169921875
19039,2023,17.474018096923828,5.058295726776123,1044.742919921875,723.51348876953125
19041,2018,12.750870704650879,2.254756450653076,973.9820556640625,1198.4837646484375
19041,2019,12.303936958312988,1.8256216049194336,942.69842529296875,1036.1070556640625
19041,2020,14.609260559082031,2.7012431621551514,911.8388671875,538.6951904296875
19041,2021,15.131328582763672,3.1482675075531006,937.12811279296875,754.68743896484375
19041,2022,14.059950828552246,1.2206144332885742,885.02313232421875,566.5863037109375
19041,2023,15.053464889526367,3.0703930854797363,956.65972900390625,814.11083984375
19043,2018,13.307576179504395,2.4912445545196533,966.5108642578125,1427.6221923828125
19043,2019,12.725425720214844,1.956446647644043,932.06903076171875,1290.419921875
19043,2020,14.288660049438477,2.9948813915252686,943.407958984375,1011.734619140625
19043,2021,14.834147453308105,3.4213688373565674,962.5677490234375,789.7392578125
19043,2022,13.257831573486328,1.777643084526062,930.51019287109375,939.71026611328125
19043,2023,15.282646179199219,3.7243356704711914,952.9031982421875,714.5775146484375
19045,2018,14.731557846069336,3.779165744781494,1038.3154296875,1296.4423828125
19045,2019,14.264389038085938,3.636298179626465,1030.3076171875,1235.240478515625
19045,2020,15.680276870727539,4.705887317657471,1038.113525390625,1026.43505859375
19045,2021,15.95987606048584,4.8747172355651855,1083.479248046875,745.07794189453125
19045,2022,14.959922790527344,3.384012222290039,1010.6152954101562,940.31524658203125
19045,2023,16.73026466369629,5.133145809173584,1020.2394409179688,818.17279052734375
19047,2018,13.735255241394043,2.5780386924743652,968.85723876953125,1060.290771484375
19047,2019,13.508758544921875,2.2609457969665527,956.10174560546875,972.31451416015625
19047,2020,15.608672142028809,3.166579246520996,939.96893310546875,583.4703369140625
19047,2021,16.14170265197754,3.677537679672241,988.6671142578125,771.8603515625
19047,2022,15.483819007873535,1.6300400495529175,903.20782470703125,611.29974365234375
19047,2023,16.42827033996582,3.5796074867248535,948.1500244140625,666.201416015625
19049,2018,14.964143753051758,3.645106554031372,1038.9329833984375,1129.7353515625
19049,2019,14.578971862792969,3.174375534057617,1008.6491088867188,1066.013671875
19049,2020,16.241409301757812,4.123037338256836,1006.43701171875,698.779296875
19049,2021,16.697490692138672,4.572478771209717,1036.686279296875,785.0594482421875
19049,2022,15.704792022705078,2.7816526889801025,997.21954345703125,778.45733642578125
19049,2023,17.127553939819336,4.5706377029418945,1032.0572509765625,701.461181640625
19051,2018,16.074148178100586,4.429841995239258,1049.883544921875,926.7366943359375
19051,2019,15.762489318847656,4.419073581695557,1074.2752685546875,1257.5382080078125
19051,2020,16.460866928100586,4.92759370803833,1058.70703125,929.02105712890625
19051,2021,16.817609786987305,5.4503173828125,1123.9178466796875,1093.106689453125
19051,2022,16.32657814025879,3.6965081691741943,1040.4638671875,838.34637451171875
19051,2023,17.881935119628906,5.421937942504883,1021.0383911132812,715.8150634765625
19053,2018,16.02294921875,4.425868988037109,1079.1998291015625,1133.1546630859375
19053,2019,15.325669288635254,4.128998756408691,1063.6700439453125,1202.8984375
19053,2020,16.579059600830078,4.805110931396484,1060.70703125,837.1253662109375
19053,2021,17.080923080444336,5.3511810302734375,1102.0621337890625,1007.34375
19053,2022,16.505844116210938,3.731640577316284,1041.072998046875,735.63104248046875
19053,2023,17.75742530822754,5.44470739364624,1051.7943115234375,744.5498046875
19055,2018,13.470890045166016,2.578983783721924,965.4127197265625,1394.457763671875
19055,2019,12.962843894958496,2.0843613147735596,935.36669921875,1265.7138671875
19055,2020,14.455300331115723,3.1261777877807617,942.95391845703125,1044.005126953125
19055,2021,14.963563919067383,3.4975578784942627,971.3914794921875,793.73779296875
19055,2022,13.563549041748047,1.842103362083435,926.24114990234375,894.951416015625
19055,2023,15.565751075744629,3.662442207336426,940.4090576171875,722.06854248046875
19057,2018,15.918131828308105,4.85835599899292,1105.595947265625,1066.6265869140625
19057,2019,15.434924125671387,4.840246677398682,1104.9219970703125,1248.5096435546875
19057,2020,16.396961212158203,5.593663692474365,1093.962890625,895.40966796875
19057,2021,16.669767379760742,6.102217674255371,1167.182861328125,1121.73486328125
19057,2022,16.039152145385742,4.342649459838867,1081.56201171875,770.25701904296875
19057,2023,17.54312515258789,6.020956993103027,1097.8311767578125,879.03924560546875
19059,2018,12.046570777893066,1.733758568763733,952.5208740234375,1274.2408447265625
19059,2019,11.591511726379395,1.298142910003662,915.67669677734375,1146.85009765625
19059,2020,14.066254615783691,2.223388195037842,896.33953857421875,572.50714111328125
19059,2021,14.65841007232666,2.939878225326538,929.940673828125,764.72711181640625
19059,2022,13.512489318847656,1.0837916135787964,885.3575439453125,664.650146484375
19059,2023,14.579766273498535,2.818918228149414,946.92926025390625,781.630615234375
19061,2018,13.514179229736328,2.9928338527679443,984.856201171875,1360.971923828125
19061,2019,12.9179105758667,2.513455390930176,956.50457763671875,1350.4598388671875
19061,2020,14.374585151672363,3.5303027629852295,964.3028564453125,1023.0052490234375
19061,2021,14.852312088012695,3.8089163303375244,983.11895751953125,736.72540283203125
19061,2022,13.555133819580078,2.2367684841156006,945.3280029296875,886.3389892578125
19061,2023,15.457186698913574,4.099040508270264,962.759765625,791.9659423828125
19063,2018,12.006001472473145,1.5924237966537476,944.16217041015625,1232.666748046875
19063,2019,11.531206130981445,1.0479686260223389,899.25738525390625,1150.9697265625
19063,2020,13.77924919128418,1.9975199699401855,884.35968017578125,603.9874267578125
19063,2021,14.546600341796875,2.751958131790161,900.2882080078125,720.73272705078125
19063,2022,13.170063972473145,0.8514888286590576,872.818115234375,639.93157958984375
19063,2023,14.546221733093262,2.696610450744629,934.4757080078125,754.47650146484375
19065,2018,13.009819984436035,2.026426076889038,945.14459228515625,1444.457275390625
19065,2019,12.57411003112793,1.550107479095459,911.1990966796875,1116.9993896484375
19065,2020,14.220779418945312,2.5464301109313965,921.26495361328125,1003.357666015625
19065,2021,14.823782920837402,3.146721839904785,934.7618408203125,849.69134521484375
19065,2022,13.149439811706543,1.5144264698028564,917.691162109375,916.4114990234375
19065,2023,15.231290817260742,3.3725881576538086,928.822509765625,682.70794677734375
19067,2018,12.494749069213867,2.225221872329712,964.63531494140625,1487.79296875
19067,2019,12.18036937713623,1.7549517154693604,925.7471923828125,1076.9716796875
19067,2020,13.968810081481934,2.6723177433013916,933.301025390625,821.3729248046875
19067,2021,14.681135177612305,3.354532241821289,952.42230224609375,852.90789794921875
19067,2022,13.000393867492676,1.5693104267120361,917.680908203125,790.8021240234375
19067,2023,15.166203498840332,3.3893213272094727,946.8897705078125,644.81671142578125
19069,2018,13.021058082580566,2.229837417602539,967.0633544921875,1429.0635986328125
19069,2019,12.716721534729004,1.6971336603164673,922.34368896484375,1093.49951171875
19069,2020,14.540678024291992,2.6230878829956055,927.08245849609375,814.508544921875
19069,2021,15.176669120788574,3.1855366230010986,954.258056640625,771.80914306640625
19069,2022,13.554654121398926,1.2595866918563843,908.564208984375,800.67584228515625
19069,2023,15.528526306152344,3.2163403034210205,945.92236328125,691.137939453125
19071,2018,16.15790367126465,4.337717533111572,1059.83837890625,1052.5931396484375
19071,2019,15.689205169677734,4.4095139503479,1096.6810302734375,1130.011962890625
19071,2020,17.50226402282715,4.923258304595947,1053.614501953125,669.470458984375
19071,2021,17.92064666748047,5.509308815002441,1119.26025390625,872.01702880859375
19071,2022,17.543872833251953,3.5515708923339844,1027.0501708984375,661.61004638671875
19071,2023,18.271102905273438,5.073286056518555,1057.1494140625,783.74237060546875
19073,2018,14.235901832580566,3.0034565925598145,1009.1637573242188,1184.0911865234375
19073,2019,13.925457000732422,2.5339832305908203,974.13629150390625,1103.9351806640625
19073,2020,15.781085968017578,3.464292287826538,948.09246826171875,591.4259033203125
19073,2021,16.24532699584961,4.006963729858398,1006.2871704101562,763.13067626953125
19073,2022,15.158912658691406,1.9964150190353394,952.5517578125,742.1180419921875
19073,2023,16.457721710205078,3.9055166244506836,989.35504150390625,772.70379638671875
19075,2018,13.51347827911377,2.6458916664123535,976.51995849609375,1341.326416015625
19075,2019,13.204867362976074,2.1597135066986084,947.53887939453125,1083.510986328125
19075,2020,14.88033390045166,3.0941383838653564,955.513427734375,912.33233642578125
19075,2021,15.440230369567871,3.6005301475524902,968.5289306640625,746.9720458984375
19075,2022,14.028094291687012,1.7532092332839966,938.16668701171875,877.3013916015625
19075,2023,16.06191062927246,3.6879489421844482,948.3992919921875,611.364990234375
19077,2018,14.46132755279541,3.0892460346221924,1006.5370483398438,1172.687255859375
19077,2019,14.145540237426758,2.6901681423187256,978.79248046875,1102.088134765625
19077,2020,15.926897048950195,3.5454306602478027,926.828125,568.39276123046875
19077,2021,16.323604583740234,3.9629557132720947,1008.2572021484375,818.01397705078125
19077,2022,15.503393173217773,2.1268887519836426,962.72271728515625,839.78118896484375
19077,2023,16.71220588684082,3.9367640018463135,988.71734619140625,723.73992919921875
19079,2018,13.58232307434082,2.5951693058013916,986.3758544921875,1375.9136962890625
19079,2019,13.191296577453613,1.991851806640625,938.52056884765625,1185.72314453125
19079,2020,15.039572715759277,2.877603769302368,935.95458984375,682.67938232421875
19079,2021,15.635177612304688,3.4996588230133057,965.83880615234375,754.44769287109375
19079,2022,14.329277038574219,1.6397945880889893,923.63861083984375,728.27813720703125
19079,2023,15.965396881103516,3.493065595626831,959.14862060546875,743.96929931640625
19081,2018,12.451889038085938,1.8045340776443481,947.99468994140625,1442.2823486328125
19081,2019,12.160534858703613,1.3022252321243286,907.4853515625,1008.64599609375
19081,2020,14.0272798538208,2.3123087882995605,911.9822998046875,742.5872802734375
19081,2021,14.786023139953613,2.9011342525482178,937.61126708984375,766.436767578125
19081,2022,13.167967796325684,0.919574499130249,880.69305419921875,660.34783935546875
19081,2023,14.9329195022583,2.863731861114502,932.81622314453125,716.60052490234375
19083,2018,13.552119255065918,2.6126532554626465,984.69091796875,1353.729736328125
19083,2019,13.205784797668457,2.0405006408691406,939.19793701171875,1164.4913330078125
19083,2020,14.972233772277832,2.9598090648651123,945.94482421875,776.5023193359375
19083,2021,15.544081687927246,3.52432918548584,962.16558837890625,724.46295166015625
19083,2022,14.11612606048584,1.6196321249008179,931.45751953125,891.5009765625
19083,2023,16.023855209350586,3.572049617767334,967.56494140625,716.56951904296875
19085,2018,14.676146507263184,3.221888780593872,1013.845947265625,1152.6934814453125
19085,2019,14.42949390411377,3.1022427082061768,1013.4270629882812,1062.872802734375
19085,2020,16.38890838623047,3.7709789276123047,970.19342041015625,614.592529296875
19085,2021,16.977434158325195,4.546792507171631,1056.2890625,886.75146484375
19085,2022,16.64120864868164,2.406064987182617,937.4320068359375,581.63214111328125
19085,2023,17.341075897216797,4.297618389129639,1001.46728515625,753.5323486328125
19087,2018,15.76220417022705,4.402586460113525,1080.7579345703125,1028.1934814453125
19087,2019,15.300060272216797,4.348529815673828,1072.69970703125,1193.7716064453125
19087,2020,16.245277404785156,5.226090908050537,1069.1912841796875,920.68994140625
19087,2021,16.583406448364258,5.802028656005859,1149.453125,1046.9874267578125
19087,2022,16.04094886779785,4.025691986083984,1048.925537109375,706.1717529296875
19087,2023,17.554506301879883,5.735133647918701,1070.39453125,769.95306396484375
19089,2018,12.031675338745117,1.3737307786941528,911.66845703125,1418.9847412109375
19089,2019,11.575355529785156,0.8754209876060486,874.60723876953125,1298.5838623046875
19089,2020,13.172698020935059,1.8526421785354614,884.3353271484375,900.5478515625
19089,2021,13.950163841247559,2.5724711418151855,919.618896484375,949.65032958984375
19089,2022,12.209517478942871,1.1106396913528442,883.6414794921875,898.04803466796875
19089,2023,14.40471363067627,3.0670909881591797,930.90228271484375,711.69732666015625
19091,2018,13.052295684814453,2.22234845161438,971.10528564453125,1305.2423095703125
19091,2019,12.695911407470703,1.6987642049789429,930.18377685546875,1018.0675048828125
19091,2020,14.675437927246094,2.6648480892181396,936.0712890625,655.24066162109375
19091,2021,15.275514602661133,3.247927665710449,960.50830078125,766.52423095703125
19091,2022,13.966371536254883,1.240554690361023,886.56402587890625,540.20782470703125
19091,2023,15.416739463806152,3.1849005222320557,953.5211181640625,743.726806640625
19093,2018,13.475872039794922,2.3629331588745117,957.8951416015625,982.8468017578125
19093,2019,13.116694450378418,2.0461337566375732,947.04315185546875,970.33441162109375
19093,2020,15.307458877563477,2.9583890438079834,933.5723876953125,567.44451904296875
19093,2021,15.827475547790527,3.484332799911499,981.178466796875,775.83953857421875
19093,2022,15.167365074157715,1.390251874923706,876.20123291015625,558.245849609375
19093,2023,15.978997230529785,3.4144489765167236,927.771484375,695.24212646484375
19095,2018,14.837753295898438,3.301258087158203,1016.7775268554688,1232.18798828125
19095,2019,14.262670516967773,3.0485928058624268,997.82000732421875,1185.73388671875
19095,2020,15.595443725585938,3.9888358116149902,996.5870361328125,910.65338134765625
19095,2021,15.968661308288574,4.364317417144775,1041.1263427734375,817.9927978515625
19095,2022,15.207761764526367,2.565531015396118,973.66668701171875,738.4071044921875
19095,2023,17.028366088867188,4.3408379554748535,978.0673828125,636.43670654296875
19097,2018,14.182464599609375,3.3095264434814453,1004.78515625,1339.480224609375
19097,2019,13.641274452209473,3.0732533931732178,991.12939453125,1231.590087890625
19097,2020,15.102805137634277,4.121617794036865,999.6829833984375,1034.5335693359375
19097,2021,15.455679893493652,4.277630805969238,1039.978759765625,787.7520751953125
19097,2022,14.301888465881348,2.7668395042419434,972.96441650390625,934.538818359375
19097,2023,16.11914825439453,4.522469997406006,980.59912109375,800.70098876953125
19099,2018,14.819639205932617,3.718210220336914,1039.4140625,1227.8529052734375
19099,2019,14.371443748474121,3.318366289138794,1012.4678344726562,1094.453369140625
19099,2020,15.870779037475586,4.35001802444458,1024.9384765625,816.5240478515625
19099,2021,16.395309448242188,4.745985507965088,1055.335693359375,738.88629150390625
19099,2022,15.461791038513184,2.825944662094116,984.37945556640625,711.9757080078125
19099,2023,17.061037063598633,4.662980079650879,1024.0386962890625,686.58831787109375
19101,2018,15.657777786254883,4.140320777893066,1068.5445556640625,1075.2109375
19101,2019,15.264374732971191,4.086472034454346,1055.66162109375,1122.5670166015625
19101,2020,16.127504348754883,4.933929920196533,1054.7470703125,970.06951904296875
19101,2021,16.52008819580078,5.500251770019531,1129.469482421875,985.4500732421875
19101,2022,16.046619415283203,3.7161004543304443,1022.333251953125,694.68408203125
19101,2023,17.596866607666016,5.432766914367676,1043.4405517578125,742.17181396484375
19103,2018,15.095843315124512,3.660250425338745,1032.1922607421875,1211.8447265625
19103,2019,14.565438270568848,3.4726626873016357,1022.509521484375,1205.5958251953125
19103,2020,15.8160400390625,4.393903732299805,1021.7208251953125,980.16552734375
19103,2021,16.161035537719727,4.758611679077148,1076.833251953125,839.61053466796875
19103,2022,15.407310485839844,3.0728952884674072,1002.3267822265625,821.585205078125
19103,2023,17.196714401245117,4.782979965209961,996.91436767578125,673.00482177734375
19105,2018,14.270222663879395,3.2219762802124023,996.59906005859375,1327.8555908203125
19105,2019,13.703975677490234,2.8506641387939453,975.17633056640625,1188.1414794921875
19105,2020,15.051738739013672,3.8504018783569336,979.376220703125,1085.7900390625
19105,2021,15.482932090759277,4.12722110748291,1017.0982666015625,751.47210693359375
19105,2022,14.359460830688477,2.5113275051116943,954.75018310546875,960.43359375
19105,2023,16.32537078857422,4.284407615661621,957.50531005859375,690.2315673828125
19107,2018,15.29185962677002,3.7169129848480225,1044.7799072265625,1197.8399658203125
19107,2019,14.833091735839844,3.592409610748291,1028.8623046875,1124.1767578125
19107,2020,15.946612358093262,4.506389141082764,1031.3836669921875,927.22637939453125
19107,2021,16.311166763305664,4.941918849945068,1089.2166748046875,929.6971435546875
19107,2022,15.747885704040527,3.0854945182800293,990.7032470703125,681.5484619140625
19107,2023,17.343015670776367,4.800384521484375,1006.9588623046875,652.0650634765625
19109,2018,12.49683952331543,1.826266884803772,952.27978515625,1243.297607421875
19109,2019,12.079809188842773,1.282948613166809,911.977783203125,1064.3585205078125
19109,2020,14.06273365020752,2.3096065521240234,913.95916748046875,658.244140625
19109,2021,14.8198823928833,2.9488942623138428,920.44024658203125,716.92205810546875
19109,2022,13.29354476928711,0.9446788430213928,870.95159912109375,585.141845703125
19109,2023,14.863035202026367,2.8900442123413086,943.5654296875,747.0784912109375
19111,2018,16.271406173706055,5.231546878814697,1129.58056640625,1144.8267822265625
19111,2019,15.796518325805664,5.188055515289307,1126.7689208984375,1314.28173828125
19111,2020,16.635173797607422,5.8874664306640625,1122.7991943359375,974.08428955078125
19111,2021,16.919845581054688,6.44503116607666,1193.6005859375,1133.5546875
19111,2022,16.31651496887207,4.699512004852295,1100.2635498046875,813.05084228515625
19111,2023,17.897905349731445,6.374485492706299,1124.712646484375,917.05804443359375
19113,2018,14.366662979125977,3.111323118209839,993.66754150390625,1264.0106201171875
19113,2019,13.793733596801758,2.712470531463623,972.10272216796875,1145.166259765625
19113,2020,15.236886024475098,3.746959686279297,978.01483154296875,992.90814208984375
19113,2021,15.733930587768555,4.146684646606445,1014.9249877929688,760.2652587890625
19113,2022,14.66846752166748,2.4710121154785156,961.9007568359375,846.7686767578125
19113,2023,16.67371368408203,4.260659694671631,935.21160888671875,628.482177734375
19115,2018,15.639598846435547,4.42219877243042,1088.26171875,1111.8533935546875
19115,2019,15.231882095336914,4.452156066894531,1083.22900390625,1173.2220458984375
19115,2020,16.218347549438477,5.266958713531494,1073.157958984375,933.350341796875
19115,2021,16.546356201171875,5.690725326538086,1141.6883544921875,1006.65869140625
19115,2022,15.910417556762695,3.970186948776245,1056.7779541015625,748.5035400390625
19115,2023,17.437715530395508,5.586367130279541,1057.7432861328125,760.681884765625
19117,2018,15.714468955993652,3.959038019180298,1052.07958984375,1095.111328125
19117,2019,15.111989974975586,3.6008734703063965,1028.57275390625,1154.52099609375
19117,2020,16.36888885498047,4.493325233459473,1035.653076171875,791.06781005859375
19117,2021,16.78047752380371,5.018455982208252,1081.75732421875,1003.4945678710938
19117,2022,16.124391555786133,3.2963802814483643,1015.493896484375,787.21807861328125
19117,2023,17.545658111572266,5.014631271362305,1007.79345703125,642.0045166015625
19119,2018,12.71690845489502,1.8052479028701782,951.79632568359375,1229.5577392578125
19119,2019,12.091300964355469,1.3992345333099365,919.30975341796875,1125.5428466796875
19119,2020,14.690177917480469,2.5643982887268066,894.64898681640625,493.8426513671875
19119,2021,15.349407196044922,3.3393666744232178,959.75201416015625,785.346923828125
19119,2022,14.425406455993652,1.3547279834747314,875.0218505859375,522.32733154296875
19119,2023,15.020746231079102,2.9869043827056885,912.7724609375,627.08502197265625
19121,2018,15.297821998596191,3.844332695007324,1043.701171875,1111.625
19121,2019,14.838796615600586,3.410796642303467,1021.824951171875,1087.1641845703125
19121,2020,16.370203018188477,4.30311393737793,1027.7484130859375,761.07501220703125
19121,2021,16.80580711364746,4.735465049743652,1064.29736328125,882.7926025390625
19121,2022,16.090158462524414,3.03547739982605,997.11102294921875,674.983154296875
19121,2023,17.388307571411133,4.783757209777832,1036.092041015625,698.30303955078125
19123,2018,15.381928443908691,3.91597580909729,1046.5648193359375,1115.1688232421875
19123,2019,14.923663139343262,3.714311122894287,1035.8614501953125,1141.2781982421875
19123,2020,16.130037307739258,4.659100532531738,1044.6044921875,879.473388671875
19123,2021,16.557554244995117,5.037825584411621,1090.6795654296875,889.18817138671875
19123,2022,15.918882369995117,3.1103663444519043,994.4884033203125,708.92425537109375
19123,2023,17.441492080688477,4.86541748046875,1012.724609375,636.76690673828125
19125,2018,15.528555870056152,4.1316752433776855,1060.1478271484375,1085.1370849609375
19125,2019,15.026285171508789,3.828152894973755,1041.9576416015625,1104.093994140625
19125,2020,16.351350784301758,4.785940647125244,1055.8365478515625,822.3507080078125
19125,2021,16.806377410888672,5.150537014007568,1087.24462890625,839.16619873046875
19125,2022,16.045976638793945,3.289083957672119,1009.6936645507812,720.1751708984375
19125,2023,17.55122947692871,5.112196445465088,1043.568115234375,647.4603271484375
19127,2018,14.123380661010742,3.0971834659576416,1005.7235717773438,1299.0833740234375
19127,2019,13.694584846496582,2.5824286937713623,969.97491455078125,1098.2523193359375
19127,2020,15.3052339553833,3.57405686378479,980.2950439453125,822.9937744140625
19127,2021,15.869235038757324,4.040046691894531,987.585205078125,681.42047119140625
19127,2022,14.71438217163086,2.1488046646118164,956.3304443359375,781.76214599609375
19127,2023,16.53729248046875,4.032411575317383,982.17193603515625,660.5692138671875
19129,2018,15.692346572875977,4.192722797393799,1052.913818359375,1078.3756103515625
19129,2019,15.30937671661377,4.167606830596924,1078.51171875,1074.63720703125
19129,2020,17.135332107543945,4.700621128082275,1034.8609619140625,616.1405029296875
