GEOID,year,tmin_mean
21221,2018,9.69696044921875
20079,2018,6.548216342926025
16065,2018,0.2502374053001404
29079,2018,5.535103797912598
27065,2018,-0.4706399142742157
27105,2018,1.1221507787704468
27157,2018,1.5170321464538574
28127,2018,12.977746963500977
28031,2018,13.051883697509766
19003,2018,3.668896436691284
19043,2018,2.4912445545196533
51760,2018,9.291447639465332
50011,2018,1.5409775972366333
27067,2018,0.5446869134902954
38011,2018,-1.0832599401474
28037,2018,13.506871223449707
28115,2018,10.88437557220459
28119,2018,11.52203369140625
19071,2018,4.337717533111572
18005,2018,7.136604309082031
18079,2018,7.4981255531311035
29101,2018,6.773801803588867
29141,2018,7.589369297027588
29085,2018,7.366286277770996
38069,2018,-2.811497688293457
46059,2018,0.4039023816585541
56031,2018,0.5226362347602844
56043,2018,-1.194036602973938
28065,2018,13.181573867797852
28139,2018,10.287031173706055
28141,2018,10.483065605163574
21061,2018,8.572751998901367
20165,2018,4.8363938331604
20011,2018,7.175740718841553
20095,2018,6.642643928527832
20077,2018,7.238221168518066
29217,2018,7.43187952041626
29145,2018,8.052781105041504
51730,2018,9.404788970947266
18137,2018,7.05055046081543
18113,2018,4.742138862609863
19135,2018,4.081535816192627
28147,2018,13.78601360321045
16021,2018,0.7635341882705688
16009,2018,2.850252389907837
18097,2018,6.5881476402282715
19121,2018,3.844332695007324
29045,2018,5.394281387329102
29083,2018,7.2118330001831055
26123,2018,2.803158760070801
20007,2018,6.926328182220459
17147,2018,5.80167818069458
39125,2018,5.226937770843506
42003,2018,5.848744869232178
51710,2018,11.328536033630371
51670,2018,9.671948432922363
19037,2018,1.9705346822738647
18069,2018,5.134197235107422
18099,2018,4.842470645904541
18073,2018,4.743171215057373
19143,2018,1.5749690532684326
26061,2018,-0.9440745115280151
26067,2018,3.7429113388061523
55117,2018,2.495666742324829
55137,2018,1.8348995447158813
51770,2018,7.938418388366699
51570,2018,9.59677791595459
31039,2018,2.7290918827056885
31077,2018,2.3308753967285156
31017,2018,2.252826452255249
31135,2018,1.7775284051895142
26031,2018,1.1277612447738647
26095,2018,-0.6146634817123413
55013,2018,-0.36548715829849243
55119,2018,-0.32308506965637207
30025,2018,-0.6544874310493469
38033,2018,-1.0550024509429932
46063,2018,-1.0386008024215698
31113,2018,1.7249689102172852
48267,2018,11.072432518005371
48079,2018,6.434690475463867
31091,2018,1.9440135955810547
22023,2018,16.705310821533203
20125,2018,7.535469055175781
26131,2018,-1.2852411270141602
26039,2018,0.9951694011688232
18087,2018,4.674691677093506
18007,2018,4.9216437339782715
30103,2018,-0.06011060252785683
13299,2018,14.335585594177246
13171,2018,11.695612907409668
23011,2018,1.7274638414382935
23001,2018,1.7600510120391846
21023,2018,7.501787185668945
21197,2018,7.881720542907715
56011,2018,-0.13295800983905792
48219,2018,7.342731952667236
48495,2018,10.461852073669434
35047,2018,4.165119171142578
35009,2018,5.800408840179443
08021,2018,-2.253325939178467
08009,2018,3.757101535797119
08099,2018,3.2684993743896484
24510,2018,9.142000198364258
25007,2018,6.926662921905518
37151,2018,10.11587905883789
01017,2018,10.986594200134277
01029,2018,10.216068267822266
01087,2018,12.802699089050293
01115,2018,11.165085792541504
53065,2018,1.778132677078247
32001,2018,2.774202585220337
08025,2018,2.6704626083374023
08047,2018,-1.34584379196167
08011,2018,3.3378095626831055
37181,2018,9.536581039428711
37109,2018,9.875301361083984
19069,2018,2.229837417602539
31109,2018,4.006808757781982
31097,2018,4.092220783233643
31163,2018,2.5200963020324707
31123,2018,1.0201019048690796
35015,2018,9.14603042602539
35003,2018,2.861729145050049
51161,2018,7.1240105628967285
01021,2018,11.952754974365234
51041,2018,9.105260848999023
13251,2018,12.798776626586914
19013,2018,2.601686954498291
19109,2018,1.826266884803772
28155,2018,10.776850700378418
54055,2018,6.024138927459717
54051,2018,5.734714984893799
13309,2018,13.280773162841797
20139,2018,6.7077436447143555
20179,2018,3.4697742462158203
17197,2018,4.744247913360596
17099,2018,4.3230791091918945
35011,2018,6.600513935089111
17069,2018,8.377889633178711
28077,2018,13.421109199523926
28113,2018,13.923866271972656
54089,2018,5.952768802642822
56017,2018,-1.9578415155410767
17143,2018,5.020913124084473
17141,2018,3.4065394401550293
48259,2018,12.810039520263672
48031,2018,12.865397453308105
48421,2018,5.358395099639893
48149,2018,14.522815704345703
54029,2018,5.639433860778809
13109,2018,13.59636402130127
17181,2018,8.515445709228516
17105,2018,4.597413063049316
17203,2018,4.836392879486084
45011,2018,12.303459167480469
42113,2018,3.011007308959961
47113,2018,9.647226333618164
13259,2018,12.596986770629883
50015,2018,0.6250817775726318
17057,2018,5.237065315246582
17049,2018,6.914982795715332
47177,2018,9.174178123474121
47015,2018,8.691672325134277
51183,2018,9.627285957336426
51650,2018,11.067646026611328
17033,2018,7.348138809204102
39099,2018,5.077491760253906
47039,2018,9.52149772644043
46067,2018,2.002880811691284
51740,2018,11.046307563781738
51840,2018,6.715722560882568
51197,2018,6.320443153381348
51685,2018,8.525981903076172
12035,2018,17.529197692871094
42011,2018,6.343687057495117
42059,2018,5.582804203033447
13037,2018,13.393269538879395
46135,2018,2.308018922805786
46015,2018,1.4156221151351929
46087,2018,1.6444882154464722
51550,2018,11.133122444152832
51540,2018,8.214452743530273
51830,2018,10.299308776855469
39153,2018,5.6109490394592285
39165,2018,7.021360874176025
27003,2018,1.0208531618118286
27159,2018,-1.086354374885559
27017,2018,-1.618515968322754
46081,2018,-0.19429384171962738
46125,2018,2.0494823455810547
46089,2018,-0.7560979127883911
51720,2018,6.846625328063965
51750,2018,6.607771396636963
13285,2018,11.161376953125
39149,2018,5.730214595794678
39115,2018,6.290965557098389
39051,2018,4.75329065322876
27111,2018,-0.7654080390930176
27035,2018,-0.8689507842063904
27043,2018,1.7064695358276367
47047,2018,10.390661239624023
46109,2018,0.15222622454166412
13087,2018,14.017440795898438
13057,2018,10.472185134887695
55045,2018,2.974626302719116
55071,2018,2.4927852153778076
27083,2018,1.0240981578826904
27087,2018,-1.8044648170471191
27085,2018,1.0711467266082764
27091,2018,1.595897912979126
46069,2018,0.28703823685646057
47131,2018,9.569058418273926
46061,2018,1.8291804790496826
13147,2018,10.966188430786133
19051,2018,4.429841995239258
19125,2018,4.1316752433776855
18033,2018,4.571199417114258
39145,2018,6.997257709503174
39129,2018,7.020442485809326
27135,2018,-2.9753737449645996
27081,2018,0.446081280708313
27121,2018,0.2762143611907959
46021,2018,-0.3093756139278412
47109,2018,9.8590240478515625
46017,2018,0.9019226431846619
18043,2018,8.315671920776367
19187,2018,2.6106960773468018
19173,2018,4.13441801071167
39131,2018,6.7298173904418945
12081,2018,18.02947235107422
27151,2018,0.605694055557251
04019,2018,12.84488582611084
38021,2018,-0.7759931683540344
47171,2018,6.461242198944092
20073,2018,6.548521995544434
20047,2018,5.448869228363037
19095,2018,3.301258087158203
19091,2018,2.22234845161438
18159,2018,5.469343662261963
18039,2018,4.941679000854492
55097,2018,1.272933840751648
55081,2018,1.368302822113037
38023,2018,-2.993323564529419
38013,2018,-3.0971457958221436
48169,2018,9.85177230834961
48065,2018,6.663658142089844
20063,2018,3.772630453109741
20017,2018,6.467313766479492
47023,2018,9.601223945617676
18021,2018,6.503599643707275
18105,2018,6.834503173828125
19011,2018,2.8914072513580322
39015,2018,7.213447093963623
39057,2018,6.482824325561523
38049,2018,-2.3945114612579346
22121,2018,15.276656150817871
47027,2018,8.903046607971191
56037,2018,-1.064612627029419
19005,2018,2.178943157196045
18107,2018,5.454690933227539
18047,2018,6.672003269195557
22003,2018,14.585224151611328
22061,2018,12.472646713256836
56023,2018,-2.8752918243408203
56001,2018,-1.4354106187820435
20041,2018,6.378806114196777
20021,2018,8.080965995788574
20133,2018,7.513830661773682
22095,2018,16.202579498291016
38093,2018,-1.201013207435608
38063,2018,-1.8868377208709717
56019,2018,-0.9951025247573853
20061,2018,6.11792516708374
20159,2018,5.766777515411377
20191,2018,7.395479202270508
20093,2018,3.8431317806243896
38047,2018,-1.4722118377685547
38083,2018,-1.8378791809082031
38089,2018,-1.473958969116211
54009,2018,6.173008918762207
54061,2018,5.6903557777404785
29153,2018,8.06496810913086
29161,2018,7.331962585449219
29179,2018,7.526442527770996
53005,2018,5.141762733459473
13045,2018,10.532438278198242
13145,2018,11.37434196472168
36021,2018,3.888232469558716
46099,2018,1.5633010864257812
46077,2018,0.9298604130744934
46097,2018,1.509433388710022
20127,2018,6.240129470825195
30109,2018,-0.8638573288917542
21091,2018,8.269964218139648
37187,2018,11.665520668029785
19097,2018,3.3095264434814453
01083,2018,10.548312187194824
33011,2018,3.037139415740967
56015,2018,0.4624440670013428
13167,2018,12.3131742477417
37025,2018,10.288168907165527
19021,2018,2.425133466720581
18151,2018,4.326290130615234
19085,2018,3.221888780593872
19007,2018,4.220517158508301
18055,2018,7.226689338684082
33005,2018,2.3305294513702393
31169,2018,4.220293045043945
16011,2018,0.9068917632102966
51580,2018,6.663765907287598
28105,2018,11.437556266784668
18095,2018,5.963840484619141
18031,2018,6.9031853675842285
20181,2018,2.491373062133789
20031,2018,6.851900577545166
21045,2018,8.539124488830566
17115,2018,6.111480712890625
17051,2018,6.974367618560791
31025,2018,4.147825241088867
31095,2018,4.287497043609619
28015,2018,11.444972038269043
16051,2018,-0.07645193487405777
17139,2018,6.351491451263428
17193,2018,7.757582664489746
39113,2018,6.544211387634277
39045,2018,6.2374958992004395
31099,2018,3.3005199432373047
31053,2018,3.533874273300171
13003,2018,13.852311134338379
35061,2018,4.917308807373047
31069,2018,1.5241947174072266
39143,2018,6.079562664031982
39147,2018,5.969549655914307
39003,2018,5.719264507293701
39109,2018,6.1413702964782715
31131,2018,4.1125168800354
31059,2018,4.000960826873779
31047,2018,2.7827236652374268
31003,2018,2.101194143295288
21083,2018,9.443960189819336
39023,2018,5.9889326095581055
39083,2018,5.300073623657227
48437,2018,6.605069637298584
41013,2018,1.2467247247695923
42087,2018,4.99900484085083
55039,2018,2.3714630603790283
48385,2018,11.092547416687012
42015,2018,3.2924294471740723
22027,2018,12.04448413848877
21219,2018,9.031519889831543
48493,2018,14.892102241516113
46111,2018,1.5621371269226074
13165,2018,12.531655311584473
48013,2018,15.260915756225586
55089,2018,2.9740335941314697
30011,2018,-0.6836574077606201
01133,2018,10.533941268920898
20173,2018,6.9755167961120605
21171,2018,8.901545524597168
37145,2018,8.6941375732421875
37071,2018,10.221293449401855
16069,2018,4.33141565322876
48125,2018,9.097200393676758
55077,2018,2.1130645275115967
40009,2018,8.20789909362793
27101,2018,0.8641388416290283
38041,2018,-1.4155676364898682
46045,2018,-0.3255758285522461
36099,2018,4.328008651733398
48177,2018,14.863988876342773
31049,2018,1.5922017097473145
42047,2018,2.901280403137207
48231,2018,12.55901050567627
36079,2018,5.321294784545898
48151,2018,10.729294776916504
36093,2018,3.3112151622772217
51790,2018,6.424423694610596
31079,2018,3.4867515563964844
19093,2018,2.3629331588745117
39077,2018,5.969675064086914
05031,2018,10.355378150939941
48191,2018,9.02094841003418
48445,2018,8.394777297973633
47069,2018,9.951761245727539
42021,2018,4.201430797576904
55033,2018,0.5958980321884155
08101,2018,3.32041072845459
08003,2018,-2.071864128112793
29055,2018,7.434415817260742
49039,2018,0.8018951416015625
01045,2018,13.606742858886719
46025,2018,0.46036070585250854
05035,2018,11.292667388916016
56041,2018,-2.514007568359375
29151,2018,7.4496235847473145
26105,2018,3.2999823093414307
26133,2018,1.7218043804168701
26093,2018,3.6105196475982666
26091,2018,4.1331000328063965
36089,2018,0.9736048579216003
36073,2018,4.9870147705078125
13173,2018,13.93880558013916
29115,2018,5.932075500488281
29133,2018,9.527446746826172
26135,2018,0.8890843987464905
26087,2018,3.3072426319122314
26035,2018,2.0123720169067383
26043,2018,-1.1098068952560425
18153,2018,7.3206329345703125
36003,2018,2.3781487941741943
48121,2018,12.464625358581543
48441,2018,10.580894470214844
29043,2018,7.451572418212891
29186,2018,7.467934608459473
26009,2018,2.0982518196105957
26019,2018,3.3825020790100098
18013,2018,6.896218299865723
12111,2018,18.658432006835938
12091,2018,14.780641555786133
08081,2018,0.3455507755279541
26081,2018,3.7434496879577637
48003,2018,9.987802505493164
48211,2018,6.690860271453857
36061,2018,8.579713821411133
27059,2018,0.268744558095932
08073,2018,1.5551719665527344
08014,2018,2.9849281311035156
27093,2018,0.5792354345321655
27117,2018,0.7197932600975037
38101,2018,-2.296834945678711
28061,2018,12.547730445861816
27143,2018,1.3423506021499634
38027,2018,-1.545946478843689
48171,2018,12.205251693725586
29017,2018,8.231861114501953
29219,2018,6.762056350708008
29175,2018,6.5373148918151855
28123,2018,12.389802932739258
51021,2018,5.979519367218018
31005,2018,1.854407548904419
40103,2018,8.475285530090332
40123,2018,10.177098274230957
29111,2018,5.899818420410156
17169,2018,5.711484432220459
45033,2018,11.656466484069824
45001,2018,11.100174903869629
40129,2018,7.529707908630371
13247,2018,11.487678527832031
17013,2018,7.003007411956787
39173,2018,5.8866705894470215
46051,2018,0.2413741499185562
46005,2018,1.0961991548538208
46027,2018,2.401294231414795
41011,2018,6.578726768493652
41025,2018,1.3393359184265137
13187,2018,9.636313438415527
51520,2018,7.439596176147461
39089,2018,5.730699062347412
39017,2018,6.831742286682129
47137,2018,8.687519073486328
46102,2018,0.9137409925460815
46049,2018,-0.007108498364686966
17071,2018,5.1060662269592285
05037,2018,11.118782997131348
05127,2018,9.694748878479004
19105,2018,3.2219762802124023
19165,2018,2.879192352294922
18067,2018,5.249154090881348
18139,2018,6.329318046569824
19141,2018,2.072333812713623
39001,2018,7.112151145935059
06031,2018,10.461816787719727
46065,2018,0.9285774230957031
46033,2018,0.9845942258834839
27099,2018,1.308593988418579
27153,2018,-0.5484030842781067
27063,2018,1.4278644323349
20201,2018,4.675687313079834
20131,2018,4.744712829589844
39097,2018,6.268342018127441
01013,2018,13.261632919311523
01111,2018,10.336551666259766
50007,2018,2.1617984771728516
47169,2018,9.039111137390137
46047,2018,0.5580275058746338
47083,2018,9.449610710144043
38087,2018,-1.1673941612243652
38081,2018,-0.5565909743309021
12059,2018,14.293057441711426
48117,2018,5.624782562255859
48295,2018,6.072877407073975
48279,2018,6.220405101776123
36057,2018,3.2904064655303955
48309,2018,13.32652759552002
20157,2018,4.519619464874268
19177,2018,4.565804958343506
47061,2018,8.685479164123535
48297,2018,15.798524856567383
22089,2018,16.70576286315918
38003,2018,-0.9801084995269775
17137,2018,6.056006908416748
17073,2018,4.362434387207031
17035,2018,6.8514814376831055
48251,2018,12.187442779541016
48451,2018,11.026633262634277
48363,2018,11.662567138671875
48329,2018,11.318733215332031
56005,2018,-0.04822985455393791
54015,2018,6.196767330169678
54079,2018,7.071342468261719
38079,2018,-3.6061549186706543
38039,2018,-1.3362839221954346
38065,2018,-1.4563642740249634
48045,2018,7.738889217376709
06029,2018,9.7860107421875
48271,2018,14.000065803527832
48293,2018,13.226600646972656
48123,2018,15.171977996826172
40041,2018,8.886754989624023
13083,2018,10.142526626586914
13053,2018,12.360483169555664
21039,2018,9.399450302124023
48077,2018,10.902375221252441
31007,2018,0.462615430355072
49021,2018,2.6792516708374023
40071,2018,7.866049289703369
40107,2018,10.233159065246582
13061,2018,13.283944129943848
29209,2018,7.726324081420898
47125,2018,9.35470962524414
46029,2018,-0.034356240183115005
39155,2018,4.956822395324707
39141,2018,6.750331878662109
40083,2018,9.190957069396973
40051,2018,9.637335777282715
29071,2018,7.333184719085693
46053,2018,1.730388879776001
47071,2018,9.877662658691406
13035,2018,11.530732154846191
35037,2018,6.162178039550781
42093,2018,5.306061744689941
41071,2018,6.481119632720947
29047,2018,6.31846284866333
42001,2018,6.52055549621582
46035,2018,1.726117491722107
46121,2018,1.5118718147277832
46037,2018,0.13889463245868683
20137,2018,3.200303077697754
54025,2018,4.987062931060791
01067,2018,13.478654861450195
51045,2018,6.191996097564697
21059,2018,8.71506118774414
41069,2018,2.851893901824951
41037,2018,0.7475371360778809
42131,2018,3.848642587661743
55015,2018,2.4608190059661865
55139,2018,2.4975390434265137
54097,2018,5.790778160095215
33013,2018,2.2731122970581055
31173,2018,2.358283758163452
42053,2018,3.2151572704315186
01019,2018,10.639561653137207
55109,2018,0.3616027534008026
55005,2018,-0.2798239290714264
54105,2018,6.17833137512207
13169,2018,11.73491382598877
20197,2018,6.101174831390381
17061,2018,6.647565841674805
05033,2018,9.677797317504883
05115,2018,9.65355396270752
55103,2018,2.1605849266052246
55141,2018,1.1603649854660034
48415,2018,10.517204284667969
13273,2018,13.11246109008789
13017,2018,13.28860092163086
17059,2018,8.039021492004395
17053,2018,4.837279319763184
05089,2018,8.469095230102539
05027,2018,11.576640129089355
40061,2018,10.188810348510742
16001,2018,4.576788425445557
51820,2018,6.927919387817383
28009,2018,10.219111442565918
16013,2018,-0.5389831066131592
17149,2018,6.5758843421936035
48047,2018,16.996288299560547
48087,2018,8.111154556274414
48383,2018,11.048956871032715
45023,2018,10.655678749084473
42023,2018,2.7056379318237305
40121,2018,10.152615547180176
40147,2018,8.158509254455566
17023,2018,6.721746444702148
39013,2018,5.841989994049072
39135,2018,6.214279651641846
29149,2018,7.880843639373779
29059,2018,7.316303730010986
16055,2018,2.902019739151001
35035,2018,7.39047384262085
32021,2018,1.9493128061294556
12011,2018,20.081422805786133
42039,2018,4.128953456878662
29021,2018,5.741415500640869
25019,2018,7.25974702835083
19101,2018,4.140320777893066
21149,2018,8.896190643310547
17175,2018,4.475072383880615
48413,2018,10.697347640991211
55087,2018,2.015004873275757
30067,2018,-2.2041876316070557
26011,2018,2.328643798828125
17151,2018,8.3587064743042
50013,2018,2.643587827682495
01105,2018,12.241388320922852
46043,2018,1.8216859102249146
31011,2018,2.504483461380005
29009,2018,7.802119255065918
31081,2018,3.737720489501953
47017,2018,9.631051063537598
20089,2018,4.0309834480285645
16007,2018,-1.236305594444275
29119,2018,8.346272468566895
08125,2018,2.294387102127075
21223,2018,8.00774097442627
27001,2018,-1.466073989868164
27149,2018,0.38594043254852295
21129,2018,7.984062194824219
08087,2018,1.441380500793457
48243,2018,9.449336051940918
29039,2018,7.561444282531738
55113,2018,-1.1746728420257568
13261,2018,12.996926307678223
53047,2018,1.8211740255355835
51131,2018,11.09338665008545
19197,2018,2.138338565826416
36059,2018,8.407965660095215
12089,2018,15.707505226135254
48377,2018,10.463004112243652
05133,2018,10.840299606323242
12121,2018,14.568292617797852
22065,2018,13.116822242736816
51113,2018,7.599593639373779
08033,2018,-0.39316532015800476
01113,2018,12.52320671081543
13027,2018,14.064094543457031
26007,2018,1.896064043045044
46019,2018,-0.3114231824874878
05009,2018,8.310129165649414
29035,2018,8.129936218261719
35053,2018,4.821865081787109
20085,2018,5.431361675262451
54017,2018,5.915989875793457
31073,2018,2.749232292175293
40025,2018,4.242005825042725
12133,2018,14.620811462402344
01053,2018,13.7953462600708
42099,2018,5.537417888641357
46031,2018,-0.11416036635637283
20033,2018,6.561910629272461
56025,2018,-0.5503197908401489
20115,2018,6.395251750946045
56021,2018,0.4990437924861908
28035,2018,13.528462409973145
26015,2018,4.291423797607422
13275,2018,14.049781799316406
19065,2018,2.026426076889038
18157,2018,5.361835479736328
32027,2018,2.45575213432312
20097,2018,5.845276832580566
13249,2018,12.568408012390137
32009,2018,4.647045612335205
21081,2018,7.578164100646973
17087,2018,8.435384750366211
39011,2018,5.659478187561035
22093,2018,16.177112579345703
29223,2018,8.299576759338379
08105,2018,-2.884784698486328
42073,2018,4.720229625701904
30041,2018,-2.462629795074463
31181,2018,3.5208539962768555
20111,2018,6.573286056518555
37189,2018,6.011944770812988
01091,2018,12.423029899597168
48433,2018,10.505104064941406
40047,2018,8.343503952026367
40153,2018,7.406338691711426
40039,2018,8.539620399475098
49041,2018,1.0304173231124878
01123,2018,11.333084106445312
19099,2018,3.718210220336914
13117,2018,10.757234573364258
53069,2018,5.795865535736084
05055,2018,9.914628028869629
48381,2018,6.187822341918945
28091,2018,13.643193244934082
28063,2018,13.215261459350586
31141,2018,3.1304712295532227
31063,2018,2.5213940143585205
21053,2018,8.811442375183105
55031,2018,-0.9951117634773254
55091,2018,1.3182306289672852
16053,2018,3.3566935062408447
50001,2018,1.4873759746551514
21207,2018,8.886700630187988
19047,2018,2.5780386924743652
19119,2018,1.8052479028701782
01093,2018,10.69720458984375
36087,2018,6.305275917053223
26025,2018,4.337048053741455
48335,2018,10.985336303710938
27123,2018,1.9734920263290405
19067,2018,2.225221872329712
18003,2018,5.001798152923584
18167,2018,6.564019203186035
09005,2018,3.9756150245666504
27047,2018,1.4759528636932373
38103,2018,-1.9640371799468994
28145,2018,10.81348705291748
21173,2018,7.716972827911377
17055,2018,7.843636989593506
09013,2018,4.714382648468018
16057,2018,3.258558988571167
29127,2018,6.319514274597168
49009,2018,-0.6610141396522522
55073,2018,0.48602959513664246
40019,2018,10.51993465423584
40001,2018,9.491573333740234
40007,2018,5.994905948638916
05053,2018,11.094393730163574
48111,2018,4.529273509979248
17005,2018,7.356941223144531
39087,2018,7.210616588592529
39171,2018,4.421687126159668
36083,2018,3.2174224853515625
40031,2018,10.175015449523926
05123,2018,11.39420223236084
48249,2018,16.484214782714844
55105,2018,2.9743480682373047
47099,2018,9.651041030883789
46091,2018,-0.20825421810150146
39163,2018,6.3177008628845215
51043,2018,7.08017635345459
05137,2018,8.548103332519531
48193,2018,12.188549041748047
46107,2018,0.13920123875141144
36023,2018,2.535742998123169
47095,2018,9.806316375732422
20187,2018,4.345299243927002
56009,2018,-0.18106624484062195
33019,2018,1.0614923238754272
31151,2018,4.044388771057129
31121,2018,3.5330512523651123
20109,2018,3.1692006587982178
51680,2018,7.9236159324646
29049,2018,5.732943534851074
27009,2018,-0.11544790863990784
38075,2018,-2.8383612632751465
26137,2018,0.9469889998435974
16019,2018,-0.32690879702568054
29137,2018,6.447160720825195
31143,2018,3.5621449947357178
21075,2018,9.52410888671875
29135,2018,7.653944969177246
29073,2018,7.174949645996094
18015,2018,5.251687526702881
48265,2018,11.380346298217773
48507,2018,15.138325691223145
40105,2018,8.051246643066406
26121,2018,3.857813596725464
26001,2018,1.4559791088104248
18155,2018,7.436026573181152
21225,2018,8.591809272766113
51810,2018,11.960986137390137
48197,2018,10.067645072937012
16075,2018,4.5545454025268555
28135,2018,11.56988525390625
42083,2018,2.220646619796753
55063,2018,2.6095383167266846
48447,2018,10.790482521057129
27109,2018,1.3967281579971313
50019,2018,-0.05090935900807381
51065,2018,8.342264175415039
27155,2018,0.24468134343624115
28107,2018,10.944990158081055
29025,2018,5.742794036865234
51690,2018,7.9515533447265625
40099,2018,10.300997734069824
40057,2018,9.030028343200684
48109,2018,10.125738143920898
51683,2018,8.510058403015137
34005,2018,7.713137626647949
35025,2018,8.36330509185791
05077,2018,11.544722557067871
20195,2018,4.1445393562316895
29015,2018,7.411799907684326
27141,2018,0.49711498618125916
38035,2018,-1.7633869647979736
38015,2018,-1.277437448501587
48281,2018,12.663764953613281
01015,2018,10.871918678283691
51700,2018,10.766327857971191
48209,2018,13.611528396606445
38061,2018,-2.2213637828826904
48431,2018,10.521778106689453
46007,2018,1.0409377813339233
47161,2018,9.644140243530273
54077,2018,4.780569076538086
51173,2018,6.0829901695251465
13097,2018,10.966306686401367
16045,2018,3.712395429611206
19089,2018,1.3737307786941528
20147,2018,3.579634189605713
28125,2018,12.84902286529541
29089,2018,7.04172420501709
51610,2018,8.51444149017334
51800,2018,10.17213249206543
13115,2018,10.558799743652344
13129,2018,10.647015571594238
13095,2018,13.5187349319458
19077,2018,3.0892460346221924
48217,2018,12.895191192626953
12003,2018,14.956387519836426
31009,2018,2.052037239074707
13295,2018,10.590991973876953
39005,2018,5.420336723327637
18081,2018,6.7618207931518555
19159,2018,4.310229778289795
21227,2018,8.91693115234375
29131,2018,7.875264644622803
26145,2018,3.769407033920288
26045,2018,4.144314765930176
16047,2018,3.4680559635162354
42109,2018,4.92216157913208
21105,2018,9.439509391784668
17019,2018,5.5734663009643555
17187,2018,4.6390061378479
26069,2018,1.707655906677246
35049,2018,2.7015624046325684
13175,2018,12.710247039794922
55021,2018,2.2895312309265137
30097,2018,-1.0970020294189453
17107,2018,5.809388637542725
39101,2018,6.08574104309082
39119,2018,6.13065767288208
55085,2018,-1.3325653076171875
50003,2018,1.1955662965774536
36033,2018,-0.1586466133594513
48043,2018,11.88935375213623
13307,2018,12.689098358154297
37033,2018,8.904565811157227
19073,2018,3.0034565925598145
19053,2018,4.425868988037109
01127,2018,11.412342071533203
01007,2018,12.257221221923828
31177,2018,3.641770839691162
21019,2018,7.557334899902344
40109,2018,9.690803527832031
40097,2018,9.014385223388672
19175,2018,3.825035333633423
19115,2018,4.42219877243042
19001,2018,3.3322577476501465
20013,2018,5.087052822113037
31107,2018,2.0604605674743652
21137,2018,8.514208793640137
37195,2018,10.759799003601074
42081,2018,3.793515920639038
41059,2018,3.8418076038360596
41049,2018,4.323416709899902
21073,2018,8.25308609008789
17201,2018,3.2968170642852783
17123,2018,4.779921054840088
37185,2018,9.799357414245605
13031,2019,13.666606903076172
13121,2019,11.59034252166748
13179,2019,15.058551788330078
13189,2019,11.99636459350586
13213,2019,10.82484245300293
13209,2019,13.393973350524902
13139,2019,10.827398300170898
13245,2019,12.542007446289062
13049,2019,15.121286392211914
13141,2019,11.931617736816406
13157,2019,11.255274772644043
13315,2019,13.246827125549316
13241,2019,8.934019088745117
13269,2019,12.598851203918457
13177,2019,13.772672653198242
13279,2019,13.64042854309082
13007,2019,14.170513153076172
34015,2019,8.247811317443848
34023,2019,7.087261199951172
34035,2019,6.346391201019287
34031,2019,5.6351237297058105
34021,2019,6.728553295135498
34009,2019,9.205232620239258
35031,2019,1.2758595943450928
35013,2019,8.290996551513672
28059,2019,15.21973705291748
35033,2019,1.3611345291137695
53067,2019,5.348803997039795
51147,2019,8.475669860839844
01009,2019,11.117053985595703
01095,2019,10.652379989624023
51029,2019,8.27419376373291
51139,2019,6.614907741546631
53017,2019,3.1123247146606445
51153,2019,8.535738945007324
51171,2019,6.067720890045166
01043,2019,10.752944946289062
51061,2019,7.831125736236572
53021,2019,4.351236820220947
53019,2019,0.9738107919692993
53029,2019,6.258418560028076
53075,2019,3.0966811180114746
33017,2019,2.0931448936462402
31093,2019,2.963820457458496
31115,2019,1.6629304885864258
51001,2019,10.79266357421875
21101,2019,8.693319320678711
21093,2019,7.692550182342529
51119,2019,10.479718208312988
22075,2019,17.571292877197266
22107,2019,13.214913368225098
51193,2019,10.02485466003418
22119,2019,12.291324615478516
23027,2019,1.2438944578170776
51091,2019,4.201751708984375
21013,2019,7.800807952880859
21131,2019,7.326383590698242
51083,2019,8.596494674682617
23023,2019,2.35602068901062
21235,2019,8.263784408569336
24041,2019,10.134736061096191
24033,2019,9.365609169006348
24035,2019,9.706446647644043
24023,2019,3.5987889766693115
51165,2019,6.009424209594727
37083,2019,10.445091247558594
37179,2019,11.300031661987305
37129,2019,12.788336753845215
37163,2019,11.289375305175781
37031,2019,13.809446334838867
37183,2019,10.480982780456543
37119,2019,10.873320579528809
37087,2019,6.415037155151367
37141,2019,11.890323638916016
37021,2019,7.158790588378906
37047,2019,12.094474792480469
37039,2019,8.765937805175781
37171,2019,7.718512535095215
37093,2019,11.779603958129883
37105,2019,10.878657341003418
37173,2019,7.041100978851318
37015,2019,11.157706260681152
37175,2019,7.732650279998779
18083,2019,7.588669300079346
18183,2019,4.586863040924072
18089,2019,4.863743782043457
18051,2019,7.980851650238037
18071,2019,7.300288677215576
18061,2019,7.827223300933838
21071,2019,7.405375957489014
20123,2019,4.8430867195129395
21043,2019,7.070260047912598
21085,2019,7.874877452850342
21011,2019,7.543097019195557
21099,2019,7.937953472137451
20149,2019,5.425317764282227
21189,2019,7.837970733642578
21003,2019,8.620562553405762
21109,2019,7.913479328155518
21205,2019,7.4893903732299805
21147,2019,8.315927505493164
